index,Textstelle,Metapher,Kandidat,Nein,Metapher?,Fokus,Rahmen,Annotator,orig
88,"Der erste Sturz durchbricht die Schutzbarriere, die den guten vom schlechten Weg trennt.",1,4,0,Metaphernkandidat,"[nan, 'bricht die Schutzwehr nieder', nan, nan, nan]","[nan, 'gute von dem schlimmen Weg,trennt', nan, nan, nan]","['B', 'A', 'P', 'K', 'GoldStandard']"," Der erste Fall bricht die Schutzwehr nieder, die den guten von dem schlimmen Wege trennt."
89,"Die Aristokratie hingegen, die die Gesetzgebung in der Hand hielt, nutzte sie, um Gesetze zu erlassen, die in scharfem Widerspruch zu den Interessen der Mehrheit standen und nur deren Sonderinteressen dienten.",1,3,0,Metaphernkandidat,"[nan, nan, 'Klinke', nan]","[nan, nan, 'der Gesetzgebung', nan]","['B', 'K', 'A', 'GoldStandard']"," Die Aristokratie aber, welche die Klinke der Gesetzgebung in der Hand hatte, benützte sie, um Gesetze zu erlassen, die in schneidendem Widerspruch zu den Interessen der Mehrheit standen und nur ihren Sonderinteressen dienten."
90,"Die Erde ist nicht dafür da, dass wahllose Horden auf Dauer irgendein unsinniges Dasein führen; Anpassung oder Selektion, das ist auch der einhellige und im Grunde gerechte Spruch von Natur und Geschichte. wahres Sprichwort der Natur und Geschichte.",0,5,0,Metaphernkandidat,"[nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan]","['B', 'A', 'P', 'K', 'GoldStandard']"," Die Erde ist nicht dazu da, daß auf ihr beliebige Horden beliebig lange ein beliebig unvernünftiges Dasein führen; Anpassung oder Auslese, das ist auch hier der übereinstimmende und im tiefsten Grunde gerechte Spruch der Natur und der Geschichte. rechte Spruch der Natur und der Geschichte."
91,"Die Folge davon war letztlich eine völlige Erosion der weltlichen Gemeinschaft durch das Geistliche, eine völlige Vernichtung alles weltlichen Rechts durch das Kirchenrecht.",1,4,0,Metaphernkandidat,"[nan, ' vollständige Aushöhlung', nan, nan, nan]","[nan, 'weltlichen Gemeinwesen', nan, nan, nan]","['B', 'A', 'P', 'K', 'GoldStandard']"," Die Folge davon war schließlich eine vollständige Aushöhlung der weltlichen Gemeinwesen durch das geistliche, eine vollständige Vernichtung alles weltlichen Rechtes durch das kirchliche Recht."
92,"Die Folge ist, dass aus der Verschmelzung zahlreicher Stämme unterschiedlicher Nationalitäten und oft sogar verschiedener Rassen auch jene Staaten hervorgegangen sind, die keine offensichtlich unterschiedlichen Nationalitäten mehr beherbergen, die erst nach und nach durch territoriale Koexistenz und gegenseitige Vermischung das Gefühl ihrer ursprünglichen Differenz verloren haben.",1,3,0,,"[nan, nan, 'Zusammenschweißung', nan]","[nan, nan, 'zahlreicher Stämme', nan]","['B', 'A', 'P', 'K']"," Die Folge ist, daß selbst diejenigen Staaten, die heute keine offenbar verschiedenen Nationalitäten mehr beherbergen, aus der Zusammenschweißung zahlreicher Stämme verschiedener Nationalität und oft sogar verschiedener Rasse hervorgegangen sind, die erst allmählich durch das territoriale Zusammenleben und gegenseitige Kreuzung das Gefühl ihrer ursprünglichen Verschiedenheit verloren haben."
93,"Die Fragen, die heute in den Bereichen Staat und Gesellschaft zu beantworten sind und die in der folgenden Arbeit berührt werden, sind zum größten Teil Fragen von grundlegender Bedeutung, an denen Jahrhunderte und Jahrtausende gearbeitet wurden. kämpfen seit Hunderten und Tausenden von Jahren.",2,3,0,Metaphernkandidat,"[nan, nan, 'Jahrzehnte und Jahrtausende', 'sich Jahr-hunderte und Jahrtausende abgemüht haben', nan]","[nan, nan, 'Fragen, an denen sich abgemüht haben', 'an denen ', nan]","['B', 'A', 'P', 'K', 'GoldStandard']"," Die Fragen, welche heute auf staatlichem und gesellschaftlichem Gebiete ihrer Beantwortung harren und in der folgenden Arbeit berührt werden, sind größtenteils Fragen von grundlegender Bedeutung, an denen sich Jahrhunderte und Jahrtausende abgemüht haben. hunderte und Jahrtausende abgemüht haben."
94,"Die Karthager hatten ihre Handelsnetze nicht nur über unbekannte Küsten ausgebreitet, sondern auch mit Wüstenkarawanen mit den Negervölkern im Inneren Afrikas gehandelt. Verkehr gepflügt.",0,4,0,Metaphernkandidat,"[nan, nan, nan, nan]","[nan, nan, nan, nan]","['B', 'K', 'A', 'GoldStandard']"," Die Karthager hatten aber ihre Handelsnetze nicht nur über unbekannte Küsten ausgespannt, sondern außerdem auch mit Negervölkern im Innern Afrikas mittels Wüstenkarawanen Handelsverkehr gepflogen. verkehr gepflogen."
95,"Je vollständiger sich die Kirche als solche vervollständigt, desto mehr muss sie zur Fessel des von ihr genährten christlichen Lebens werden, und folglich, je ernsthafter sie sich an sie wirft, sich allmählich wieder auflösen.",2,3,0,Metaphernkandidat,"['eine Fessel werden', 'Fessel', nan, nan, nan]","['die Kirche', 'christlichen Lebens', nan, nan, nan]","['B', 'A', 'P', 'K', 'GoldStandard']"," Die Kirche muß, je vollständiger sie sich als solche vollendet, desto mehr eine Fessel des von ihr selbst groß gezogenen christlichen Lebens werden, und indem sie demzufolge sich mit diesem je länger desto ernstlicher überwirft, muß sie nach und nach wieder in sich selbst zerfallen."
96,Co-Adaption ist hier keineswegs der einzige dunkle Bereich.,0,4,0,Metaphernkandidat,"[nan, nan, nan, nan]","[nan, nan, nan, nan]","['B', 'K', 'A', 'GoldStandard']", Die Koadaption ist hiebei keineswegs das einzige dunkle Gebiet.
97,"Die Menschheit hat durch fortschrittliche Technologie und ausgeklügelte soziale Organisation ihre Abhängigkeit von der Natur stark reduziert; aber es schwebt auch in der den Tieren unbekannten Gefahr, auf Klippen zu stürzen, was als Verletzung biologischer Gesetze bezeichnet wird, und dadurch die Grundlagen der biologischen Gesetze zu treffen und dadurch die Grundlagen ihrer stolzen sozialen Struktur zu untergraben.",2,3,0,Metaphernkandidat,"['auf Klippen zu stoßen', nan, nan, 'die Fundamente', nan]","['Verletzung der biologischen Gesetze', nan, nan, 'ihres stolzen sozialen Baues', nan]","['B', 'A', 'P', 'K', 'GoldStandard']"," Die Menschheit hat durch die hochentwickelte Technik und ihre kunstvolle soziale Organisation ihre Abhängigkeit von der Natur bedeutend verringert; sie schwebt aber dafür auch in der den Tieren unbekannten Gefahr auf Klippen, genannt Verletzung der biologischen Gesetze, zu stoßen und dadurch die Fundamente letzung der biologischen Gesetze, zu stoßen und dadurch die Fundamente ihres stolzen sozialen Baues zu unterminieren."
98,"Mit der Verwirklichung sozialistischer Forderungen ist die Menschheit weit davon entfernt, den ""Sprung aus dem Reich der Notwendigkeit in das Reich der Freiheit""2 zu vollziehen; sie spinnt den Faden ihres Schicksals nicht selbst, wenn sie besser für ihre körperlichen Bedürfnisse sorgen kann.",2,3,0,Metaphernkandidat,"[nan, 'spinnt den Faden', 'aus dem Reiche der Notwendigkeit, in das Reich der Freiheit', nan, nan]","[nan, 'ihres Schicksals', 'macht den Sprung', nan, nan]","['B', 'A', 'P', 'K', 'GoldStandard']"," Die Menschheit macht mit der Realisierung der sozialistischen Forderung noch lange nicht den »Sprung aus dem Reiche der Notwendigkeit in das Reich der Freiheit«2); sie spinnt den Faden ihres Schicksals nicht schon selbst, wenn sie für ihre leiblichen Bedürfnisse besser sorgen kann."
99,"Die Nationalitätenkämpfe des 19. Jahrhunderts (Polen in Preußen und Rußland, Ezechen in Österreich) beweisen, dass das Gefühl, das die Menschen in erster Linie zu denen hinzieht, die ihnen in Sitte, Sprache, körperlicher Organisation und Bedürfnissen möglichst ähnlich sind, und sie von diesen wegzieht der andere Menschentyp ist, zieht den Menschen zurück und drängt ihn zurück von dem noch nicht abgelaufenen anderen Menschentyp. Begegnungen, ist noch nicht erloschen.",1,3,0,,"[nan, nan, nan, 'erloschen ist']","[nan, nan, nan, 'das Gefühl']","['B', 'A', 'P', 'K']"," Die Nationalitätenkämpfe des 19. Jahrhunderts (Polen in Preußen und Rußland, Ezechen in Östereich) beweisen, daß das Gefühl, welches den Menschen in erster Linie zu den ihm in Sitte, Sprache, körperlicher Organisation und Bedürfnissen möglichst ähnlichen Menschen hinzieht und ihn von dem anders gearteten Menschen zurück- lichen Menschen hinzieht und ihn von dem anders gearteten Menschen zurückstößt, noch nicht erloschen ist. stößt, noch nicht erloschen ist."
100,"Die Naturwissenschaft war nicht weit genug entwickelt, um von seinen Gedanken befruchtet zu werden und die heutige Evolutionstheorie zur Reife zu bringen.",4,0,0,Metapher,"['befruchten zu lassen und zu reifen', 'zu reifen', 'befruchten zu lassen', nan]","['die Naturwissenschaft', 'die heutige Entwicklungslehre', 'Gedanken', nan]","['B', 'K', 'A', 'GoldStandard']"," Die Naturwissenschaft war nicht entwickelt genug, um sich von seinen Gedanken befruchten zu lassen und die heutige Entwicklungslehre zu reifen."
101,"Not, schreibt er, ist die Mutter der Arbeit und diese die Mutter der Kultur",0,4,0,Metaphernkandidat,"[nan, nan, nan, nan]","[nan, nan, nan, nan]","['B', 'K', 'A', 'GoldStandard']"," Die Not, schreibt er, ist die Mutter der Arbeit und diese die Mutter der Kultur"
102,"Die Religion hat ihre größte Macht auf den untersten Kulturstufen, weil hier alles gesellschaftliche Leben von Religion durchtränkt ist.",4,1,0,Metapher,"['von der Religion durchtränkt ist', 'durchtränkt ', nan, 'durchtränkt', 'von der Religion durchtränkt ist']","['das ganze gesellschaftliche Leben', 'von der Religion', nan, 'das ganze gesellschaftliche Leben ', 'das ganze gesellschaftliche Leben']","['B', 'A', 'P', 'K', 'GoldStandard']"," Die Religion hat ihre größte Macht auf den niedersten Kulturstufen, weil hier das ganze gesellschaftliche Leben von der Religion durchtränkt ist."
103,"Die Religion hat in diesem Kampf viel an Boden verloren, aber es scheint, als ob die Eroberungen der Wissenschaft noch nicht abgeschlossen sind.",4,1,0,Metapher,"[nan, 'Eroberungen (Doppelfokus)', 'Eroberungen der Wissenschaft', 'viel Terrain verloren; die Eroberungen', 'die Eroberungen']","[nan, 'der Wissenschaft ', 'nicht abgeschlossen', 'die Religion hat in diesem Kampfe; der Wissenschaft', 'der Wissenschaft']","['B', 'A', 'P', 'K', 'GoldStandard']"," Die Religion hat in diesem Kampfe viel Terrain verloren, aber es scheint, als ob die Eroberungen der Wissenschaft noch nicht abgeschlossen sind."
104,"Aber die Schulen sind für diese Menge, nicht für das einsame Genie, das übrigens auch ohne Schule und gegen die Schule seinen Weg bricht.",4,1,0,Metapher,"['bricht', 'seinen Weg', 'bricht', nan, 'bricht']","['seinen Weg', 'bricht', 'seinen Weg gegen die Schule', nan, 'seinen Weg']","['B', 'A', 'P', 'K', 'GoldStandard']"," Die Schulen sind aber für diese Masse, nicht für das einsame Genie, das sich übrigens seinen Weg auch ohne Schule und gegen die Schule bricht."
105,Denn Sitte billigt immer nur die regelmäßig wiederkehrenden Phänomene und probt die seltenen – d.h. h. Erscheinungen entgegen der Regel. Aus diesem Grund wurden Ehen zwischen Personen sehr unterschiedlichen Alters gewohnheitsmäßig missbilligt und allmählich entmutigt.,0,4,0,,"[nan, nan, nan, nan]","[nan, nan, nan, nan]","['B', 'A', 'P', 'K']"," Die Sitte approbiert nämlich immer nur die regelmäßig sich wiederholenden Erscheinungen und reprobiert die seltenen - d. h. der Regel widersprechenden — Erscheinungen Aus diesem Grunde sind die Ehen zwischen Personen, die sehr verschiedenen Alters sind, von der Sitte gemißbilligt und allmählich verhindert worden."
106,"Die Zielvorgabe bildet dann sozusagen die Schale oder Hülle, die unverändert bleibt, während der Kern grundlegende Veränderungen erfährt, während der Kern grundlegende Veränderungen erfahren hat.",0,4,0,,"[nan, nan, nan, nan]","[nan, nan, nan, nan]","['B', 'A', 'P', 'K']"," Die Sollvorschrift bildet dann gewissermaßen die Hülle oder Schale, die sich unverändert erhält, während der Kern grundlegende Veränderungen erfahren verändert erhält, während der Kern grundlegende Veränderungen erfahren hat."
107,Die Statistik kann dies eindrucksvoll beleuchten.,2,3,0,Metaphernkandidat,"[nan, 'Statistik', 'schlagend', nan, nan]","[nan, 'schlagend zu beleuchten', 'beleuchtend', nan, nan]","['B', 'A', 'P', 'K', 'GoldStandard']", Die Statistik ist in der Lage dieses schlagend zu beleuchten.
108,"Die Strafe ist nahe, der Zorneskelch ist bis zum Rand gefüllt"" usw.",2,3,0,Metaphernkandidat,"[nan, 'steht vor der Tür,Becher,an den Rand gefüllt', 'steht vor der Tür, des Zorns', nan, nan]","[nan, 'Strafe,des Zornes,Becher', 'Die Strafe, Becher', nan, nan]","['B', 'A', 'P', 'K', 'GoldStandard']"," Die Strafe steht vor der Tür, der Becher des Zornes ist bis an den Rand gefüllt« u. s. w."
109,"Die Vernunft des einzelnen Menschen kann nicht im Voraus genau abschätzen, wie die Veränderung wirken wird, die in den Motor des sozialen Lebens eingreift und seinen Einfluss auf die entferntesten Erscheinungsformen desselben ausübt.",4,1,0,Metapher,"['Triebwerk', 'Triebwerk ', 'Triebwerk', nan, 'Triebwerk']","['des sozialen Lebens', 'des sozialen Lebens', 'des sozialen Lebens', nan, 'des sozialen Lebens']","['B', 'A', 'P', 'K', 'GoldStandard']"," Die Vernunft einzelner Menschen kann vorher nicht genau ermessen, wie jene Änderung, die in das Triebwerk des sozialen Lebens eingreift und bis in die entferntesten Erscheinungen desselben ihren Einfluß geltend macht, wirken wird."
110,"Die Sittennormen (von denen die Normen der Etikette, des sozialen Anstands als Unterteilung zu verstehen sind und sich dadurch auszeichnen, dass sie für kleinere soziale Kreise gelten, zeichnen sich durch ihre Geltung für kleinere soziale Kreise aus, die durch Beruf geprägt sind , Vermögen, Klasse oder Bildung verwandt fühlen) unterliegen keiner solchen gründlichen Überarbeitung durch Vernunft, da sie nur durch mündliche Überlieferung propagiert werden.",4,1,0,Metapher,"[nan, 'fortpflanzen', 'fortpflanzen', 'fortpflanzen', 'fortpflanzen']","[nan, 'durch mündliche Überlieferung', 'Vorschriften der Sitte', 'durch mündliche Überlieferung', 'Vorschriften der Sitte durch mündliche Überlieferung']","['B', 'A', 'P', 'K', 'GoldStandard']"," Die Vorschriften der Sitte (von denen die Vorschriften der Etiquette, des gesellschaftlichen Anstandes als eine Unterabteilung aufzufassen und dadurch charakterisiert sind, daß ihre Geltung auf kleinere gesellschaftliche Kreise, durch charakterisiert sind, daß ihre Geltung auf kleinere gesellschaftliche Kreise, die sich durch Beruf, Besitz, Stand oder Bildung verwandt fühlen, beschränkt ist) unterliegen einer solchen durchgreifenden Revision durch die Vernunft nicht, da sie sich lediglich durch mündliche Überlieferung fortpflanzen."
111,"Die Zeitungen sehen alles durch die Lupe ihrer Parteiinteressen und ihres Bestrebens, den Leser für ihre Mitteilungen so interessiert wie möglich zu machen.",5,0,0,Metapher,"['das Vergrößerungsglas', 'Vergrößerungsglas', 'durch das Vergrößerungsglas ihres Parteiinteresses ,möglichst großes Interesse', 'das Vergrößerungsglas', 'das Vergrößerungsglas']","['ihres Parteiinteresses', 'ihres Parteiinteresses und des Bestrebens', 'Zeitungen sehen alle Dinge,dem Leser einflößen', 'ihres Parteiinteresses', 'ihres Parteiinteresses']","['B', 'A', 'P', 'K', 'GoldStandard']"," Die Zeitungen sehen alle Dinge durch das Vergrößerungsglas ihres Parteiinteresses und des Bestrebens, dem Leser für ihre Mitteilungen ein möglichst großes Interesse einzuflößen."
112,Die Zellen verschmelzen miteinander.,0,9,0,Metaphernkandidat,"[nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan]","['B', 'A', 'P', 'B', 'A', 'P', 'K', 'K', 'GoldStandard']", Die Zellen verschmelzen miteinander.
113,"Die dritte Klasse, der Kern jedes Volkes, repräsentiert die Trägheit der Materie.",1,3,0,Metaphernkandidat,"[nan, nan, 'Trägheit', nan]","[nan, nan, 'der Materie', nan]","['B', 'K', 'A', 'GoldStandard']"," Die dritte Klasse, der Kern eines jeden Volkes, stellt die Trägheit der Materie dar."
114,"Die erste Aufgabe, die die Natur dem Individuum gestellt hat und die sie uns durch eingepflanzte Instinkte verkündet, ist die Selbsterhaltung;",1,3,0,Metaphernkandidat,"[nan, 'eingepflanzte', nan, nan]","[nan, 'Instinkte', nan, nan]","['B', 'K', 'A', 'GoldStandard']"," Die erste Aufgabe, welche die Natur dem Individuum gestellt hat, und die sie uns durch eingepflanzte Instinkte verkündet, ist die Selbsterhaltung;"
115,"Die Feinjustierung der Variationen aber erfolgt durch Selektionsvorgänge zwischen den Keimelementen, deren Richtung aber durch persönliche Selektion bestimmt wird, sofern diese entweder die Plus- oder die Minus-Variationen eliminiert, sobald sie Selektionswert erreichen , und damit die Keimvariationen der Gegenseitenantriebe. fährt.",1,3,0,Metaphernkandidat,"[nan, nan, 'ausmerzt', nan]","[nan, nan, nan, nan]","['B', 'K', 'A', 'GoldStandard']"," Die feine Einstellung der Variationen aber wird durch Selektionsvorgänge zwischen den Elementen des Keimes bewirkt, deren Richtung jedoch durch die Personalselektion bestimmt wird, sofern diese entweder die Plus- oder die Minus- variationen ausmerzt, sobald sie Selektionswert erreichen, und dadurch die Keimvariationen der entgegengesetzten Seite zutreibt. treibt."
116,"Die ganze Außenwelt ist so konzentrisch um den Menschen gruppiert, dass jene Bereiche, die dem menschlichen Wohlergehen am nächsten stehen, dem Menschen am nächsten sind und am intensivsten vom Licht seiner Vernunft erleuchtet werden, während das Licht im Außen immer wird schwächere und am weitesten entfernte Bereiche bleiben fast vollständig im Dunkeln.",5,0,0,Metapher,"['Lichte', 'Licht (Doppelfokus mit Dunkel)', 'gruppiert sich konzentrisch,Vom Lichte seiner Vernunft am intensivsten beleuchtet werden,das Licht nach außen immer schwächer wird', 'das Licht', 'Vom Lichte seiner Vernunft am intensivsten beleuchtet werden']","['seiner Vernunft', 'Gebiete', 'Die ganze Außenwelt,Gebiete,die entferntesten Gebiete', 'am intensivsten beleuchtet werden // immer zu schwächer wird und die entferntesten Gebiete beinah ganz im Dunkeln bleiben', 'Gebiete']","['B', 'A', 'P', 'K', 'GoldStandard']"," Die ganze Außenwelt gruppiert sich konzentrisch um den Menschen in der Weise, daß diejenigen Gebiete, die zur menschlichen Wohlfahrt die engste Beziehung haben, dem Menschen am nächsten stehen und vom Lichte seiner Vernunft am intensivsten beleuchtet werden, während das Licht nach außen zu immer schwächer wird und die entferntesten Gebiete beinah ganz im Dunklen bleiben."
117,"Die große Mehrheit der Menschen ist immer minderwertig, und doch speist sich der Strom des Lebens weitgehend aus dieser Quelle. breite Maßnahme aus dieser Quelle.",2,2,0,Metaphernkandidat,"[nan, 'Strom des Lebens', 'Strom des Lebens,Quelle', nan]","[nan, 'aus dieser Quelle / aus den Minderwertigen ', 'Volkes', nan]","['B', 'K', 'A', 'GoldStandard']"," Die große Mehrheit des Volkes besteht immer aus den Minderwertigen, und doch ersetzt sich der Strom des Lebens in ausgedehntem Maße aus dieser Quelle. dehntem Maße aus dieser Quelle."
118,"Die hohe Wertschätzung, die die Kenntnis dieser Weisheitsschätze (die wegen der zu großen Zeichenzahl nicht leicht zu erlangen ist) hat anderen Wissenszweigen immer schon Licht und Sonne entzogen.",4,0,0,Metapher,"['Licht und Sonne', 'Licht und Sonne', 'entzog Licht und Sonne', nan]","['anderen Wissenszweigen', 'Wissenszweigen', 'anderen Wissenszweigen', nan]","['B', 'K', 'A', 'GoldStandard']"," Die hohe Wertschätzung welche die (wegen der allzugroßen Zahl der Schriftzeichen nicht leicht zu erwerbende) Kenntnis dieser Weisheitsschätze stets zeichen nicht leicht zu erwerbende) Kenntnis dieser Weisheitsschätze stets genoß, entzog anderen Wissenszweigen Licht und Sonne."
119,"Die jüdischen Talmudgelehrten begnügten sich nicht damit, die Einhaltung der umfangreichen Speisegesetze und anderer Rituale zu fordern, sondern bemühten sich vielmehr darum, erweiterte Speisegesetze und andere Rituale zu fordern, sondern bemühten sich, „einen Zaun um das Gesetz zu ziehen“, indem sie diese Gebote immer weiter ausdehnten und Verbote . H. selbst solche Handlungen zu untersagen oder zu verbieten, die eigentlich nicht unter diese Gesetze fallen, aber eine entfernte Ähnlichkeit mit den dort gebotenen oder verbotenen haben.",1,4,0,Metaphernkandidat,"[nan, 'Zaun um das Gesetz', nan, nan, nan]","[nan, 'Ausdehnung jener Ge- und Verbote Handlungen zu gebieten oder verbieten', nan, nan, nan]","['B', 'A', 'P', 'K', 'GoldStandard']"," Die jüdischen Talmudgelehrten begnügten sich nicht damit, die Beobachtung der ausgedehnten Speisegesetze und sonstigen Ritualien zu fordern sondern bemühten dehnten Speisegesetze und sonstigen Ritualien zu fordern sondern bemühten sich durch immer weitere Ausdehnung jener Ge- und Verbote »einen Zaun um das Gesetz zu machen«, d. h. selbst solche Handlungen zu gebieten oder zu verbieten, welche nicht eigentlich unter jene Gesetze fielen, aber mit den dort gebotenen oder verbotenen irgend welche entfernte Ähnlichkeit hatten."
120,"Die ohnehin schon sehr schlechte wirtschaftliche Existenz des Arbeiters hing ständig an einem dünnen Faden, da neben diesen Krisen die Erfindung und Einführung arbeitssparender Maschinen, die zu Beginn der kapitalistischen Ära weit verbreitet waren, den Arbeiter ständig bedrohten mit Kündigung. angedroht.",1,3,0,,"[nan, 'an einem dünnen Faden', nan, nan]","[nan, 'wirtschaftliche Existenz des Arbeiters', nan, nan]","['B', 'A', 'P', 'K']"," Die ohnehin schon sehr dürftige wirtschaftliche Existenz des Arbeiters hing also fortwährend an einem dünnen Faden, da außer jenen Krisen auch noch die im Beginn der kapitalistischen Ära sehr häufige Erfindung und und Einführung arbeitsparender Maschinen den Arbeiter ständig mit Entlassung bedrohte. lassung bedrohte."
121,"Die schönste Theorie ist fehlerhaft, wenn sie keine tatsächlich tragfähige Brücke zur Verwirklichung aufzeigt oder schafft. lich tragfähige Brücke zur Realisierung hat oder herstellt.",4,0,0,Metapher,"['eine tatsächlich gangbare Brücke', 'gangbare Brücke', 'Brücke', nan]","['Die schönste Theorie', 'die schönste Theorie /zur Verwirklichung', 'zur Verwirklichung', nan]","['B', 'K', 'A', 'GoldStandard']"," Die schönste Theorie ist fehlerhaft, wenn sie nicht eine tatsächlich gangbare Brücke zur Verwirklichung aufweist oder herstellt. lich gangbare Brücke zur Verwirklichung aufweist oder herstellt."
122,"Die gesellschaftliche Situation der Zeit erlaubte feinen Naturen, die eine natürliche Neigung zu guten Werken, zur Reflexion, zur Literatur oder zur Kunst hatten, nur die einzige Zuflucht im Schoß der Kirche, die jedoch Zölibat forderte. . .",1,3,0,Metaphernkandidat,"[nan, 'Schoß', nan, nan]","[nan, 'der Kirche', nan, nan]","['B', 'K', 'A', 'GoldStandard']"," Die soziale Lage der Zeit gestattete feiner gearteten Naturen, die zu Werken der Güte, zum Nachdenken, zur Literatur oder zur Kunst natürliche Anlagen hatten, nur die einzige Zuflucht in den Schoß der Kirche, die aber Ehelosigkeit forderte . . ."
123,"Die zahlreichen kontroversen Tagesfragen, die meist ganz losgelöst vom Zusammenhang mit dem gesamten gesellschaftlichen Leben behandelt werden und daher durch die Verknüpfung mit einzelnen Schlagworten kritisiert werden müssen, erhalten erst dann ihre richtige Beleuchtung, wenn sie zum Ziel des Sozialen führen Tätigkeit, die Förderung des gesellschaftlichen Zusammenlebens.",2,3,0,Metaphernkandidat,"[nan, 'richtige Beleuchtung', 'Beleuchtung', nan, nan]","[nan, 'gewinnen', 'gewinnen', nan, nan]","['B', 'A', 'P', 'K', 'GoldStandard']"," Die zahlreichen Streitfragen des Tages, die meist ganz abgetrennt von dem Zusammenhange mit dem Ganzen des sozialen Lebens behandelt werden und deshalb durch Anknüpfung an einzelne Schlagwörter kritisiert werden müssen, gewinnen erst ihre richtige Beleuchtung, wenn sie zu dem Ziele der sozialen Tätigkeit, der Förderung des gesellschaftlichen Zusammenlebens, in Beziehung gesetzt werden."
124,Die öffentliche Meinung ist damit fast ebenso fest im Griff wie die politische und wirtschaftliche Macht.,0,4,0,Metaphernkandidat,"[nan, nan, nan, nan]","[nan, nan, nan, nan]","['B', 'K', 'A', 'GoldStandard']"," Die öffentliche Meinung ist also zum weitaus größten Teil in festen Händen, beinahe so wie die politische und wirtschaftliche Macht."
125,"Dies ist jedoch ein Mißverständnis, da das Leben unzivilisierter Völker in allen Richtungen durch die Schranken der Tradition gebunden ist.""",5,0,0,Metapher,"['durch die Schranken gefesselt', 'Schranken des Herkommens gefesselt', 'gefesselt', 'durch die Schranken des Herkommens gefesselt', 'durch die Schranken gefesselt']","['des Herkommens', 'Leben unzivilisierter Völker', 'durch Schranken', 'das Leben ... nach allen Richtungen hin', 'des Herkommens']","['B', 'A', 'P', 'K', 'GoldStandard']"," Dies ist jedoch ein Mißverständnis, da das Leben unzivilisierter Völker nach allen Richtungen hin verständnis, da das Leben unzivilisierter Völker nach allen Richtungen hin durch die Schranken des Herkommens gefesselt ist.«"
126,"Diese Einheit drückt sich aber auch nach außen durch eine Organisation aus, d.h. H. von Personen, die berufen sind, durch ihr Handeln für die verbindenden Momente der Bestimmung zu sorgen.",0,5,0,Metaphernkandidat,"[nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan]","['B', 'A', 'P', 'K', 'GoldStandard']"," Diese Einheit kommt aber auch nach außen zum Ausdruck durch eine Organisation, d. h. durch Personen, die berufen sind, die einigenden Zweckmomente durch ihre Handlungen zu versorgen."
127,"Diese erscheinen nun als Mittel, um diese Verbindung zu ermöglichen, und die Vernunft selbst wird zum Herrn, der alle Verbindungen ermöglicht, und die Vernunft selbst wird zum Herrn, der alle Zwecke in Bezug auf diesen höchsten Zweck beherrscht.",2,3,0,Metaphernkandidat,"[nan, 'Gebieterin', 'wird Gebieterin, beherrscht', nan, nan]","[nan, 'Vernunft selber wird', 'die Vernunft', nan, nan]","['B', 'A', 'P', 'K', 'GoldStandard']"," Diese erscheinen nunmehr als Mittel, um diesen Zusammenhang zu ermöglichen, und die Vernunft selber wird die Gebieterin, welche alle sammenhang zu ermöglichen, und die Vernunft selber wird die Gebieterin, welche alle Zwecke in Bezug auf diesen obersten Zweck beherrscht."
128,"Diese will die bittere Selektion einschränken, ohne die für den Menschen kein Fortschritt möglich ist.",4,0,0,,"['bittere', 'bittere', 'bittere', 'bittere']","['Auslese', 'Auslese', 'Auslese', 'Auslese']","['B', 'A', 'P', 'K']"," Diese wolle die bittere Auslese, ohne die auch dem Menschen kein Fortschritt möglich sei, einschränken."
129,"Theoretisch steht dies im Gegensatz zum Bereich des Instinkts, in dem alles, was getan wird, auf ererbten Impulsen basiert.",1,3,0,Metaphernkandidat,"[nan, nan, 'Reich', nan]","[nan, nan, 'des Instinktes', nan]","['B', 'K', 'A', 'GoldStandard']"," Diesem steht in der Theorie das Reich des Instinktes gegenüber, in welchem alles Tun auf ererbten Trieben beruht."
130,"Dieser Eifer ist die Nachwirkung der Ekstase, die 1890 durch das Bekanntwerden von Kochs Impfung gegen Tuberkulose durch die zivilisierte Welt fegte, und der darauffolgenden Enttäuschung.",0,4,0,Metaphernkandidat,"[nan, nan, nan, nan]","[nan, nan, nan, nan]","['B', 'K', 'A', 'GoldStandard']"," Dieser Eifer ist die Nachwirkung des Freudentaumels, der 1890 beim Bekanntwerden der Kochschen Impfungen gegen taumels, der 1890 beim Bekanntwerden der Kochschen Impfungen gegen Tuberkulose durch die ganze zivilisierte Welt ging, und der darauffolgenden Enttäuschung."
131,Aber der Kreis ist nur scheinbar.,0,5,0,Metaphernkandidat,"[nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan]","['B', 'A', 'P', 'K', 'GoldStandard']", Doch der Zirkel ist nur ein scheinbarer. 
