index,Textstelle,Metapher,Kandidat,Nein,Metapher?,Fokus,Rahmen,Annotator,orig
68,"That we must bring into the world the prerequisites for all personal advantages, and that our entire happiness in life is far more innate, i. H. inherited tendencies than anything else is not a new truth.",0,4,0,Metaphernkandidat,"[nan, nan, nan, nan]","[nan, nan, nan, nan]","['B', 'K', 'A', 'GoldStandard']"," Daß wir die Vorbedingungen für alle persönlichen Vorzüge mit auf die Welt bringen müssen, und daß unser ganzes Lebensglück weit mehr durch uns angeborene, d. h. ererbte Anlagen bedingt ist als durch irgend etwas anderes, ist keine neue Wahrheit."
69,The theory of the continuity of the germ plasm underlies the ingenious structure of Weismann's theory of heredity.,0,4,0,Metaphernkandidat,"[nan, nan, nan, nan]","[nan, nan, nan, nan]","['B', 'K', 'A', 'GoldStandard']", Dem genialen Bau der Weismannschen Vererbungstheorie liegt die Lehre von der Kontinuität des Keimplasma zugunde.
70,"We are still close enough to the fourth apparent decline of Germany, the time of Napoleon's oppression, to recognize without further ado that Napoleon was nothing more to us than the great broom that wiped out the wretched remains of the rotten old empire, the mischief of the spiritual and Dwarf states and all sorts of other things left over from the Middle Ages and dwarf states and all sorts of other junk left over from the Middle Ages from Germany: without Napoleon, the new Reich would have been impossible.",1,4,0,Metaphernkandidat,"[nan, 'elenden,verfaulten,Gerümpel', nan, nan, nan]","[nan, 'Reste,alten Reiches,aus dem Mittelalter übrig gebliebenes', nan, nan, nan]","['B', 'A', 'P', 'K', 'GoldStandard']"," Dem vierten scheinbaren Niedergange Deutschlands, der Zeit der Napoleonischen Unterdrückung stehen wir noch nahe genug, um ohne weiteres zu erkennen, daß Napoleon für uns nichts weiter war, als der große Besen, der die elenden Reste des verfaulten alten Reiches, das Unwesen der geistlichen und Zwergstaaten und allerlei sonstiges aus dem Mittelalter übrig lichen und Zwergstaaten und allerlei sonstiges aus dem Mittelalter übrig gebliebenes Gerümpel aus Deutschland hinwegkehrte: ohne Napoleon wäre das neue Reich unmöglich gewesen."
71,"But the state created the peace; and that is why the state, the last and hitherto highest natural product that we know, is not, as stupid ignorance believes, the grave, but the cradle of freedom.",4,1,0,Metapher,"['das Grab/ die Wiege', 'Wiege', nan, 'Wiege', nan]","['der Freiheit', 'der Freiheit', nan, 'der Freiheit', nan]","['B', 'A', 'P', 'K', 'GoldStandard']"," Den Frieden aber hat der Staat geschaffen; und darum ist der Staat, das letzte und bisher höchste Naturprodukt, welches wir kennen, nicht, wie blöder Unverstand glaubt, das Grab, sondern die Wiege der Freiheit."
72,"The youth, in the ineradicable consciousness of their rights, gives back the reproach of violating honesty by extramarital intercourse, youth, in the ineradicable consciousness of their rights, returns to society, which sets up such statutes that offend against instincts and maintains.",0,4,0,Metaphernkandidat,"[nan, nan, nan, nan]","[nan, nan, nan, nan]","['B', 'K', 'A', 'GoldStandard']"," Den Vorwurf, durch den außerehelichen Verkehr gegen die Ehrlichkeit zu verstoßen, gibt die Jugend, in dem unaustilgbaren Bewußtsein ihres Rechtes, stoßen, gibt die Jugend, in dem unaustilgbaren Bewußtsein ihres Rechtes, der Gesellschaft zurück, die solche gegen die Instinkte verstoßende Satzungen aufstellt und aufrecht erhält."
73,"For the law brings with it order and equality as inseparable companions—at first the Cinderella in the house of violence, in the course of time it becomes the majordomo.««",5,0,0,Metapher,"['das Aschenbrödel im Haus der Gewalt', 'Aschenbrödel im Hause der Gewalt,der Majordomus', 'Aschenbrödel im Hause der Gewalt, Majordomus', 'Aschenbrödel im Hause // Majordomus', nan]","['das Gesetz', 'das Gesetz', 'das Gesetz', 'das Gesetz / der Gewalt // das Gesetz', nan]","['B', 'A', 'P', 'K', 'GoldStandard']"," Denn das Gesetz bringt als unzertrennliche Gefährten die Ordnung und die Gleichheit mit sich — anfänglich das Aschenbrödel im Hause der Gewalt, wird es im Laufe der Zeit der Majordomus«.«"
74,"Because life, says Endemann3), must first ""process the legal ideas that are included as germs in the paragraphs, so that the work that is included as germs in the paragraphs, so that the letters of the law come to life.""",4,1,0,Metapher,"['als Keime', 'Keime', nan, 'als Keim eingeschlossen']","['die Rechtsgedanken, die in die Paragraphen eingeschlossen sind', 'in die Paragraphen', nan, 'in die Paragraphen']","['B', 'A', 'K', 'GoldStandard']"," Denn das Leben, sagt Endemann3), muß erst »die Rechtsgedanken verarbeiten, die als Keime in die Paragraphen eingeschlossen sind, damit die beiten, die als Keime in die Paragraphen eingeschlossen sind, damit die Gesetzesbuchstaben lebendig werden.«"
75,"For the game of natural social selection is not only a perfecting apparatus, but choice is not only a perfecting apparatus, but also a judgment, the only empirically recognizable piece of a moral world order which elevates the perfect and destroys the depraved"" 1). depraved destroyed"" 1).",1,3,0,Metaphernkandidat,"[nan, nan, 'das Spiel', nan]","[nan, nan, 'der sozialen Zuchtwahl', nan]","['B', 'K', 'A', 'GoldStandard']"," Denn das Spiel der natürlichen sozialen Zuchtwahl ist nicht nur ein Vervollkommnungsapparat, sondern wahl ist nicht nur ein Vervollkommnungsapparat, sondern auch ein Gericht, das einzige empirisch erkennbare Stück einer sittlichen Weltordnung, die das Vollkommene emporhebt und das Verkommene vernichtet"" 1). hebt und das Verkommene vernichtet"" 1)."
76,"For he not only influenced the educated classes, as is often erroneously assumed, but left his mark on the views and feelings of the whole people",1,3,0,Metaphernkandidat,"[nan, nan, 'seinen Stempel aufgedrückt', nan]","[nan, nan, 'Anschauungen und Gefühle des Volkes', nan]","['B', 'K', 'A', 'GoldStandard']"," Denn er hat nicht nur, wie häufig irrtümlich angenommen wird, auf die gebildeten Klassen eingewirkt, sondern den Anschauungen und Gefühlen des ganzen Volkes seinen Stempel aufgedrückt schauungen und Gefühlen des ganzen Volkes seinen Stempel aufgedrückt"
77,"Because even if man could constantly allow himself the luxury of breeding a trait that would not promote him in the struggle for existence over the hundreds of millennia that might be necessary for this, he would still completely lack the breeder knowledge required here, and that Breeding attempts would have to grope in the dark.",0,4,0,Metaphernkandidat,"[nan, nan, nan, nan]","[nan, nan, nan, nan]","['B', 'K', 'A', 'GoldStandard']"," Denn selbst wenn sich der Mensch durch die Hunderte von Jahrtausenden hindurch, die hiezu vielleicht nötig wären, ständig den Luxus gestatten könnte, sich eine Eigenschaft anzuzüchten, die ihn im Daseinskampf nicht fördert, so würde ihm doch die hier erforderliche Züchterkenntnis vollständig fehlen, und die Züchtungsversuche müßten vollständig im Dunklen tappen."
78,"Because we are subject to the laws of nature, and they don't ask about our delusions.",0,4,0,Metaphernkandidat,"[nan, nan, nan, nan]","[nan, nan, nan, nan]","['B', 'K', 'A', 'GoldStandard']"," Denn wir sind den Naturgesetzen untertan, und die fragen nicht nach unseren Wahnbegriffen."
79,"If the 'preventive intercourse' were made a popular custom, if the source of the national vitality were made customary, the source of the national vitality would threaten to be buried. . . . "" pour threaten . . . .""",1,3,0,Metaphernkandidat,"['die Quelle zu verschütten drohen', nan, nan, nan]","['der nationalen Lebenskraft', nan, nan, nan]","['B', 'K', 'A', 'GoldStandard']"," Der 'Präventivverkehr' zur Volkssitte erhoben, würde die Quelle der nationalen Lebenskraft zu ver- sitte erhoben, würde die Quelle der nationalen Lebenskraft zu verschütten drohen . . . . "" schütten drohen . . . . """
80,"Anarchism is nothing but a legitimate offspring of idealism; and idealism has no means of taming the unruly offspring, since it is its own principles to which it appeals.",5,0,0,Metapher,"['den ungeberdigen Sprößling', 'legitimes Kind', 'ein legitimes Kind, ungeberdigen Sprößling', 'ungeberdigen Sprößling', nan]","['der Anarchismus', 'des Idealismus,Anarchismus ist', 'Der Anarchismus ist', 'Anarchismus / Kind des Idealismus', nan]","['B', 'A', 'P', 'K', 'GoldStandard']"," Der Anarchismus ist nichts anderes als ein legitimes Kind des Idealismus; und der Idealismus besitzt kein Mittel, den ungeberdigen Sprößling zu bändigen, da es ja seine eigenen Prinzipien sind, auf welche sich dieser beruft."
81,The spirit of the old horde (gens) protests against the territoriality principle of the modern state.,0,4,0,,"[nan, nan, nan, nan]","[nan, nan, nan, nan]","['B', 'A', 'P', 'K']", Der Geist der alten Horde (gens) protestiert gegen das Territorialitätsprinzip des modernen Staates.
82,"Theoretically, man has learned to regard himself as a branch like a thousand other branches on the trunk of the organic world and to allocate a relatively modest role to himself in the cosmos. But practically he places himself in the center of the world. But practically he puts himself in the center of the world and judges and evaluates all phenomena only according to the benefit they bring to man.",4,1,0,Metapher,"['der organischen Welt', 'Stamm', 'Stamm', nan, 'der organischen Welt']","['Zweige am Stamme', 'der organischen Welt', 'der organischen Welt', nan, 'Zweige am Stamme']","['B', 'A', 'P', 'K', 'GoldStandard']"," Der Mensch hat zwar theoretisch gelernt sich als einen Zweig wie tausend andere Zweige am Stamme der organischen Welt zu betrachten und sich eine verhältnismäßig bescheidene Rolle im Kosmos anzuweisen. Aber praktisch stellt er sich in den Mittelpunkt der Welt zuweisen. Aber praktisch stellt er sich in den Mittelpunkt der Welt und beurteilt und wertet alle Erscheinungen nur nach dem Nutzen, den sie dem Menschen bringen."
83,"The statesman, whose mind is not merely directed to momentary successes, and whose horizon is enlightened by the light of the theory of descent, and whose horizon is enlightened and broadened by the light of the theory of descent, would recognize that the future of his people depended on the good management of their generative possessions depends, and that every policy, no matter how brilliant its result, is a bad policy if, as e.g. B. that of Napoleon I. and all state leaders striving for war glory or expendable spoils of war, is connected with mismanagement in the area of ​​generative values.",0,4,0,Metaphernkandidat,"[nan, nan, nan, nan]","[nan, nan, nan, nan]","['B', 'K', 'A', 'GoldStandard']"," Der Staatsmann, dessen Sinn nicht bloß auf Augenblickserfolge gerichtet, und dessen Gesichtskreis durch das Licht der Descendenztheorie erhellt richtet, und dessen Gesichtskreis durch das Licht der Descendenztheorie erhellt und erweitert wäre, würde erkennen, daß die Zukunft seines Volkes von der guten Verwaltung seines generativen Besitzes abhängt, und daß jede Politik, möge ihr Ergebnis zunächst noch so glänzend sein, eine schlechte Politik ist, wenn sie, wie z. B. die Napoleons I. sowie aller nach Kriegsruhm oder entbehrlicher Kriegsbeute strebender Staatslenker, mit einer Mißwirtschaft auf dem Gebiet der generativen Werte verbunden ist. "
84,"The only difference is that the body politic contains those nobler generative values, which are necessary for the production and maintenance of a high culture, to an even more limited extent than the soil contains any of the substances indispensable for grain production, and that therefore overexploitation of the soil lasted much longer without any conspicuous Decline in crop yield can be driven due decrease in crop yield can be considered overexploitation of the body politic in terms of those noble generative values.",0,4,0,Metaphernkandidat,"[nan, nan, nan, nan]","[nan, nan, nan, nan]","['B', 'K', 'A', 'GoldStandard']"," Der Unterschied ist nur der, daß der Volkskörper jene edleren generativen Werte, die zur Erzeugung und Aufrechterhaltung einer hohen Kultur erforderlich sind, in noch beschränkterem Maße enthält als der Boden irgendwelche zur Getreideerzeugung unentbehrlichen Stoffe, und daß darum ein Raubbau am Boden viel länger ohne auffälligen Rückgang des Ergebnisses an Getreide getrieben werden fälligen Rückgang des Ergebnisses an Getreide getrieben werden kann als ein Raubbau an Volkskörper hinsichtlich jener edlen generativen Werte."
85,"The author of the Matthew text did not dare such a violent intervention, but rather that passage and the following speech of Jesus did not dare, but rather that passage and the following speech of Jesus only somewhat softened, but the fact that Peter first declares Jesus to be the Messiah in the brightest light and embellished by the invention of the granting of powers of attorney. Finding the power of attorney embellished.",1,4,0,Metaphernkandidat,"[nan, 'in das hellste Licht gesetzt ', nan, nan, nan]","[nan, 'Tatsache', nan, nan, nan]","['B', 'A', 'P', 'K', 'GoldStandard']"," Der Verfasser des Matthäustextes hat einen so gewaltsamen Eingriff nicht gewagt, sondern jene Stelle und die darauf folgende Rede Jesu griff nicht gewagt, sondern jene Stelle und die darauf folgende Rede Jesu nur etwas gemildert, dafür aber die Tatsache daß Petrus zuerst Jesus für den Messias erklärt habe, in das hellste Licht gesetzt und durch die Erfindung der Vollmachterteilung verschönert. findung der Vollmachterteilung verschönert."
86,"The value of our modern upheavals would in fact be very problematic if they alone influenced that force which only has a positive creative effect in favor of an unconditional state unity, but which only has a dissolving and negating effect on all other organisms, from the unilateral completion of which centralization and mechanization are the result of the state and the inevitable atomization of the people and mechanization of the state and the inevitable atomization of the people.",0,5,0,Metaphernkandidat,"[nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan]","['B', 'A', 'P', 'K', 'GoldStandard']"," Der Wert unserer modernen Umwälzungen wäre in der Tat ein sehr problematischer, wenn sie allein jene Kraft beeinflußte, welche positiv schöpferisch nur zu Gunsten einer unbedingten Staatseinheit, bezüglich aller anderen Organismen aber lediglich auflösend und negierend wirkt, aus deren einseitiger Vollendung daher die Zentralisation und Mechanisierung des Staates und die Atomisierung des Volkes unausbleiblich sation und Mechanisierung des Staates und die Atomisierung des Volkes unausbleiblich hervorgehen müßte."
87,"The best legislator is therefore the one who achieves his goal step by step by making as few changes as possible to the currently applicable legal regulation, because in this way he can reach his people before him, because in this way he can once his people have been protected from dangerous experiments, is always able to verify the theoretically intended success of a law in practice and, on the other hand, is sure that his legislative measures are safe in the legal consciousness on the one hand, that his legislative measures find points of contact in the people's legal consciousness and do not remain dead letters.",4,1,0,Metapher,"[nan, 'tote', 'tote', 'tote Buchstaben', 'tote']","[nan, 'Buchstaben', 'Buchstaben', 'seine gesetzgeberischen Maßnahmen', 'Buchstaben']","['B', 'A', 'P', 'K', 'GoldStandard']"," Der beste Gesetzgeber ist deshalb derjenige, der sein Ziel stufenmäßig durch möglichst geringe Abänderungen der jeweilig geltenden recht- mäßig durch möglichst geringe Abänderungen der jeweilig geltenden rechtlichen Regelung erreicht, weil er auf diese Weise einmal sein Volk vor lichen Regelung erreicht, weil er auf diese Weise einmal sein Volk vor gefährlichen Experimenten bewahrt, immer in der Lage ist, den theoretisch beabsichtigten Erfolg eines Gesetzes in der Praxis nachzuprüfen und andererseits sicher ist, daß seine gesetzgeberischen Maßnahmen im Rechtsbewußtsein seits sicher ist, daß seine gesetzgeberischen Maßnahmen im Rechtsbewußtsein des Volkes Anknüpfungspunkte finden und nicht tote Buchstaben bleiben."
88,The first fall breaks down the protective barrier that separates the good from the bad way.,1,4,0,Metaphernkandidat,"[nan, 'bricht die Schutzwehr nieder', nan, nan, nan]","[nan, 'gute von dem schlimmen Weg,trennt', nan, nan, nan]","['B', 'A', 'P', 'K', 'GoldStandard']"," Der erste Fall bricht die Schutzwehr nieder, die den guten von dem schlimmen Wege trennt."
89,"The aristocracy, however, who held the handle of legislation in their hands, used it to enact laws which were in sharp contradiction to the interests of the majority and only served their special interests.",1,3,0,Metaphernkandidat,"[nan, nan, 'Klinke', nan]","[nan, nan, 'der Gesetzgebung', nan]","['B', 'K', 'A', 'GoldStandard']"," Die Aristokratie aber, welche die Klinke der Gesetzgebung in der Hand hatte, benützte sie, um Gesetze zu erlassen, die in schneidendem Widerspruch zu den Interessen der Mehrheit standen und nur ihren Sonderinteressen dienten."
90,"The earth is not there for random hordes to lead any unreasonable existence for any length of time; Adaptation or selection, that is also the unanimous and fundamentally just saying of nature and history. true saying of nature and history.",0,5,0,Metaphernkandidat,"[nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan]","['B', 'A', 'P', 'K', 'GoldStandard']"," Die Erde ist nicht dazu da, daß auf ihr beliebige Horden beliebig lange ein beliebig unvernünftiges Dasein führen; Anpassung oder Auslese, das ist auch hier der übereinstimmende und im tiefsten Grunde gerechte Spruch der Natur und der Geschichte. rechte Spruch der Natur und der Geschichte."
91,"The consequence of this was ultimately a complete erosion of the secular community by the spiritual, a complete annihilation of all secular law by ecclesiastical law.",1,4,0,Metaphernkandidat,"[nan, ' vollständige Aushöhlung', nan, nan, nan]","[nan, 'weltlichen Gemeinwesen', nan, nan, nan]","['B', 'A', 'P', 'K', 'GoldStandard']"," Die Folge davon war schließlich eine vollständige Aushöhlung der weltlichen Gemeinwesen durch das geistliche, eine vollständige Vernichtung alles weltlichen Rechtes durch das kirchliche Recht."
92,"The consequence is that even those states which no longer harbor obviously different nationalities emerged from the welding together of numerous tribes of different nationalities and often even different races, which only gradually lost the feeling of their original difference through territorial coexistence and mutual interbreeding .",1,3,0,,"[nan, nan, 'Zusammenschweißung', nan]","[nan, nan, 'zahlreicher Stämme', nan]","['B', 'A', 'P', 'K']"," Die Folge ist, daß selbst diejenigen Staaten, die heute keine offenbar verschiedenen Nationalitäten mehr beherbergen, aus der Zusammenschweißung zahlreicher Stämme verschiedener Nationalität und oft sogar verschiedener Rasse hervorgegangen sind, die erst allmählich durch das territoriale Zusammenleben und gegenseitige Kreuzung das Gefühl ihrer ursprünglichen Verschiedenheit verloren haben."
93,The questions which today await an answer in the areas of government and society and which will be touched on in the following work are for the most part questions of fundamental importance on which centuries and millennia have been labored. have struggled for hundreds and thousands of years.,2,3,0,Metaphernkandidat,"[nan, nan, 'Jahrzehnte und Jahrtausende', 'sich Jahr-hunderte und Jahrtausende abgemüht haben', nan]","[nan, nan, 'Fragen, an denen sich abgemüht haben', 'an denen ', nan]","['B', 'A', 'P', 'K', 'GoldStandard']"," Die Fragen, welche heute auf staatlichem und gesellschaftlichem Gebiete ihrer Beantwortung harren und in der folgenden Arbeit berührt werden, sind größtenteils Fragen von grundlegender Bedeutung, an denen sich Jahrhunderte und Jahrtausende abgemüht haben. hunderte und Jahrtausende abgemüht haben."
94,"The Carthaginians had not only spread their trade networks over unknown coasts, but also traded with negro peoples in the interior of Africa by means of desert caravans. traffic plowed.",0,4,0,Metaphernkandidat,"[nan, nan, nan, nan]","[nan, nan, nan, nan]","['B', 'K', 'A', 'GoldStandard']"," Die Karthager hatten aber ihre Handelsnetze nicht nur über unbekannte Küsten ausgespannt, sondern außerdem auch mit Negervölkern im Innern Afrikas mittels Wüstenkarawanen Handelsverkehr gepflogen. verkehr gepflogen."
95,"The more completely the Church completes itself as such, the more it must become a fetter on the Christian life which it has nurtured, and consequently as it throws itself at it more and more seriously, it must gradually disintegrate itself again.",2,3,0,Metaphernkandidat,"['eine Fessel werden', 'Fessel', nan, nan, nan]","['die Kirche', 'christlichen Lebens', nan, nan, nan]","['B', 'A', 'P', 'K', 'GoldStandard']"," Die Kirche muß, je vollständiger sie sich als solche vollendet, desto mehr eine Fessel des von ihr selbst groß gezogenen christlichen Lebens werden, und indem sie demzufolge sich mit diesem je länger desto ernstlicher überwirft, muß sie nach und nach wieder in sich selbst zerfallen."
96,Co-adaptation is by no means the only dark area here.,0,4,0,Metaphernkandidat,"[nan, nan, nan, nan]","[nan, nan, nan, nan]","['B', 'K', 'A', 'GoldStandard']", Die Koadaption ist hiebei keineswegs das einzige dunkle Gebiet.
97,"Mankind, through advanced technology and ingenious social organization, has greatly reduced its dependence on nature; but it also hovers in the danger, unknown to animals, of falling on cliffs, called violating biological laws, and thereby hitting the foundations of biological laws and thereby undermining the foundations of their proud social structure.",2,3,0,Metaphernkandidat,"['auf Klippen zu stoßen', nan, nan, 'die Fundamente', nan]","['Verletzung der biologischen Gesetze', nan, nan, 'ihres stolzen sozialen Baues', nan]","['B', 'A', 'P', 'K', 'GoldStandard']"," Die Menschheit hat durch die hochentwickelte Technik und ihre kunstvolle soziale Organisation ihre Abhängigkeit von der Natur bedeutend verringert; sie schwebt aber dafür auch in der den Tieren unbekannten Gefahr auf Klippen, genannt Verletzung der biologischen Gesetze, zu stoßen und dadurch die Fundamente letzung der biologischen Gesetze, zu stoßen und dadurch die Fundamente ihres stolzen sozialen Baues zu unterminieren."
98,"With the realization of socialist demands, humanity is far from making the ""leap from the realm of necessity into the realm of freedom""2); she is not spinning the thread of her destiny herself when she can better provide for her bodily needs.",2,3,0,Metaphernkandidat,"[nan, 'spinnt den Faden', 'aus dem Reiche der Notwendigkeit, in das Reich der Freiheit', nan, nan]","[nan, 'ihres Schicksals', 'macht den Sprung', nan, nan]","['B', 'A', 'P', 'K', 'GoldStandard']"," Die Menschheit macht mit der Realisierung der sozialistischen Forderung noch lange nicht den »Sprung aus dem Reiche der Notwendigkeit in das Reich der Freiheit«2); sie spinnt den Faden ihres Schicksals nicht schon selbst, wenn sie für ihre leiblichen Bedürfnisse besser sorgen kann."
99,"The nationality struggles of the 19th century (Poland in Prussia and Russia, Ezechen in Austria) prove that the feeling which draws people primarily to those who are as similar as possible to them in customs, language, physical organization and needs and draws them from those who are different type of human being pulls backward human being and pushes him back from the differently type of human being has not yet expired. encounters, is not yet extinguished.",1,3,0,,"[nan, nan, nan, 'erloschen ist']","[nan, nan, nan, 'das Gefühl']","['B', 'A', 'P', 'K']"," Die Nationalitätenkämpfe des 19. Jahrhunderts (Polen in Preußen und Rußland, Ezechen in Östereich) beweisen, daß das Gefühl, welches den Menschen in erster Linie zu den ihm in Sitte, Sprache, körperlicher Organisation und Bedürfnissen möglichst ähnlichen Menschen hinzieht und ihn von dem anders gearteten Menschen zurück- lichen Menschen hinzieht und ihn von dem anders gearteten Menschen zurückstößt, noch nicht erloschen ist. stößt, noch nicht erloschen ist."
100,Natural science was not developed enough to be fertilized by his thoughts and to mature today's theory of evolution.,4,0,0,Metapher,"['befruchten zu lassen und zu reifen', 'zu reifen', 'befruchten zu lassen', nan]","['die Naturwissenschaft', 'die heutige Entwicklungslehre', 'Gedanken', nan]","['B', 'K', 'A', 'GoldStandard']"," Die Naturwissenschaft war nicht entwickelt genug, um sich von seinen Gedanken befruchten zu lassen und die heutige Entwicklungslehre zu reifen."
101,"Necessity, he writes, is the mother of work and this the mother of culture",0,4,0,Metaphernkandidat,"[nan, nan, nan, nan]","[nan, nan, nan, nan]","['B', 'K', 'A', 'GoldStandard']"," Die Not, schreibt er, ist die Mutter der Arbeit und diese die Mutter der Kultur"
102,"Religion has its greatest power on the lowest levels of culture, because here all social life is saturated with religion.",4,1,0,Metapher,"['von der Religion durchtränkt ist', 'durchtränkt ', nan, 'durchtränkt', 'von der Religion durchtränkt ist']","['das ganze gesellschaftliche Leben', 'von der Religion', nan, 'das ganze gesellschaftliche Leben ', 'das ganze gesellschaftliche Leben']","['B', 'A', 'P', 'K', 'GoldStandard']"," Die Religion hat ihre größte Macht auf den niedersten Kulturstufen, weil hier das ganze gesellschaftliche Leben von der Religion durchtränkt ist."
103,"Religion has lost much ground in this struggle, but it seems as if science's conquests are not yet complete.",4,1,0,Metapher,"[nan, 'Eroberungen (Doppelfokus)', 'Eroberungen der Wissenschaft', 'viel Terrain verloren; die Eroberungen', 'die Eroberungen']","[nan, 'der Wissenschaft ', 'nicht abgeschlossen', 'die Religion hat in diesem Kampfe; der Wissenschaft', 'der Wissenschaft']","['B', 'A', 'P', 'K', 'GoldStandard']"," Die Religion hat in diesem Kampfe viel Terrain verloren, aber es scheint, als ob die Eroberungen der Wissenschaft noch nicht abgeschlossen sind."
104,"But the schools are for this crowd, not for the lonely genius who, by the way, breaks his way even without school and against the school.",4,1,0,Metapher,"['bricht', 'seinen Weg', 'bricht', nan, 'bricht']","['seinen Weg', 'bricht', 'seinen Weg gegen die Schule', nan, 'seinen Weg']","['B', 'A', 'P', 'K', 'GoldStandard']"," Die Schulen sind aber für diese Masse, nicht für das einsame Genie, das sich übrigens seinen Weg auch ohne Schule und gegen die Schule bricht."
105,For custom always only approves the regularly recurring phenomena and rehearses the rare ones—i.e. H. phenomena contrary to the rule. For this reason marriages between persons very different in age have been disapproved of by custom and gradually discouraged.,0,4,0,,"[nan, nan, nan, nan]","[nan, nan, nan, nan]","['B', 'A', 'P', 'K']"," Die Sitte approbiert nämlich immer nur die regelmäßig sich wiederholenden Erscheinungen und reprobiert die seltenen - d. h. der Regel widersprechenden — Erscheinungen Aus diesem Grunde sind die Ehen zwischen Personen, die sehr verschiedenen Alters sind, von der Sitte gemißbilligt und allmählich verhindert worden."
106,"The target specification then forms the shell or shell, so to speak, which remains unchanged, while the core undergoes fundamental changes while the core has undergone fundamental changes.",0,4,0,,"[nan, nan, nan, nan]","[nan, nan, nan, nan]","['B', 'A', 'P', 'K']"," Die Sollvorschrift bildet dann gewissermaßen die Hülle oder Schale, die sich unverändert erhält, während der Kern grundlegende Veränderungen erfahren verändert erhält, während der Kern grundlegende Veränderungen erfahren hat."
107,The statistics are able to illuminate this strikingly.,2,3,0,Metaphernkandidat,"[nan, 'Statistik', 'schlagend', nan, nan]","[nan, 'schlagend zu beleuchten', 'beleuchtend', nan, nan]","['B', 'A', 'P', 'K', 'GoldStandard']", Die Statistik ist in der Lage dieses schlagend zu beleuchten.
108,"Punishment is at hand, the cup of wrath is filled to the brim"" etc.",2,3,0,Metaphernkandidat,"[nan, 'steht vor der Tür,Becher,an den Rand gefüllt', 'steht vor der Tür, des Zorns', nan, nan]","[nan, 'Strafe,des Zornes,Becher', 'Die Strafe, Becher', nan, nan]","['B', 'A', 'P', 'K', 'GoldStandard']"," Die Strafe steht vor der Tür, der Becher des Zornes ist bis an den Rand gefüllt« u. s. w."
109,The reason of individual human beings cannot measure in advance exactly how the change that intervenes in the engine of social life and exerts its influence on the most distant manifestations of it will work.,4,1,0,Metapher,"['Triebwerk', 'Triebwerk ', 'Triebwerk', nan, 'Triebwerk']","['des sozialen Lebens', 'des sozialen Lebens', 'des sozialen Lebens', nan, 'des sozialen Lebens']","['B', 'A', 'P', 'K', 'GoldStandard']"," Die Vernunft einzelner Menschen kann vorher nicht genau ermessen, wie jene Änderung, die in das Triebwerk des sozialen Lebens eingreift und bis in die entferntesten Erscheinungen desselben ihren Einfluß geltend macht, wirken wird."
110,"The norms of custom (of which the norms of etiquette, of social decency, are to be understood as a subdivision and are characterized in that they apply to smaller social circles, are characterized by their validity to smaller social circles, which are characterized by occupation, property , class or education feel related) are not subject to such thorough revision by reason, since they are only propagated by oral tradition.",4,1,0,Metapher,"[nan, 'fortpflanzen', 'fortpflanzen', 'fortpflanzen', 'fortpflanzen']","[nan, 'durch mündliche Überlieferung', 'Vorschriften der Sitte', 'durch mündliche Überlieferung', 'Vorschriften der Sitte durch mündliche Überlieferung']","['B', 'A', 'P', 'K', 'GoldStandard']"," Die Vorschriften der Sitte (von denen die Vorschriften der Etiquette, des gesellschaftlichen Anstandes als eine Unterabteilung aufzufassen und dadurch charakterisiert sind, daß ihre Geltung auf kleinere gesellschaftliche Kreise, durch charakterisiert sind, daß ihre Geltung auf kleinere gesellschaftliche Kreise, die sich durch Beruf, Besitz, Stand oder Bildung verwandt fühlen, beschränkt ist) unterliegen einer solchen durchgreifenden Revision durch die Vernunft nicht, da sie sich lediglich durch mündliche Überlieferung fortpflanzen."
111,The newspapers see everything through the magnifying glass of their party interests and their desire to make the reader as interested as possible in their communications.,5,0,0,Metapher,"['das Vergrößerungsglas', 'Vergrößerungsglas', 'durch das Vergrößerungsglas ihres Parteiinteresses ,möglichst großes Interesse', 'das Vergrößerungsglas', 'das Vergrößerungsglas']","['ihres Parteiinteresses', 'ihres Parteiinteresses und des Bestrebens', 'Zeitungen sehen alle Dinge,dem Leser einflößen', 'ihres Parteiinteresses', 'ihres Parteiinteresses']","['B', 'A', 'P', 'K', 'GoldStandard']"," Die Zeitungen sehen alle Dinge durch das Vergrößerungsglas ihres Parteiinteresses und des Bestrebens, dem Leser für ihre Mitteilungen ein möglichst großes Interesse einzuflößen."
112,The cells fuse together.,0,9,0,Metaphernkandidat,"[nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan]","['B', 'A', 'P', 'B', 'A', 'P', 'K', 'K', 'GoldStandard']", Die Zellen verschmelzen miteinander.
113,"The third class, the core of every people, represents the inertia of matter.",1,3,0,Metaphernkandidat,"[nan, nan, 'Trägheit', nan]","[nan, nan, 'der Materie', nan]","['B', 'K', 'A', 'GoldStandard']"," Die dritte Klasse, der Kern eines jeden Volkes, stellt die Trägheit der Materie dar."
