index,Textstelle,Metapher,Kandidat,Nein,Metapher?,Fokus,Rahmen,Annotator,orig
144,"Lovgivning, der tilsidesætter naturlige principper, f.eks. For eksempel, at behandle alle statsborgere på nøjagtig samme måde, uanset sind, alder eller fysisk konstitution, ville spilde deres kræfter ubrugeligt og gå til grunde.",1,4,0,Metaphernkandidat,"[nan, nan, 'ihre Kräfte nutzlos vergeuden und zu Grunde gehen', nan, nan]","[nan, nan, 'Eine Gesetzgebung', nan, nan]","['B', 'A', 'P', 'K', 'GoldStandard']"," Eine Gesetzgebung, welche die natürlichen Grundlagen mißachten, z. B. alle Staats- gebung, welche die natürlichen Grundlagen mißachten, z. B. alle Staatsangehörigen ohne Rücksicht auf Beanlagung, Alter und körperliche Konstitution angehörigen ohne Rücksicht auf Beanlagung, Alter und körperliche Konstitution in genau der gleichen Weise behandeln würde, würde ihre Kräfte nutzlos vergeuden und zu Grunde gehen."
145,"Ingen kan bede om en højere garanti, og derfor kan vi godt acceptere loven om lige frihed som et øverste og ultimative etiske princip, hvis autoritet overgår enhver anden, og fra denne sikre grund fortsætte vores undersøgelser. Jorden er ikke så sikker.",0,5,0,Metaphernkandidat,"[nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan]","['B', 'A', 'P', 'K', 'GoldStandard']"," Eine höhere Bürgschaft kann niemand verlangen, und so dürfen wir denn wohl das Gesetz der gleichen Freiheit als ein höchstes und letztes ethisches Prinzip annehmen, dessen Autorität jede andere übersteigt, und von diesem sicheren Boden aus unsere Untersuchungen fortsetzen.« Der Boden ist doch so sicher nicht."
146,"En meget senere tid vil måske anerkende en ny etisk teori på grundlag af de nye synspunkter og vurderinger, hvis højeste bud vil være at spørge efterkommerne med interesse om de arvelige og traditionelle værdier lånt fra forfædrene.",3,1,0,Metapher,"['mit Zinsen', 'mit Zinsen abzufragen', nan, nan]","['Erb- und Traditionswerte', 'geliehenen Erb- und Traditionswerte', nan, nan]","['B', 'K', 'A', 'GoldStandard']"," Eine viel spätere Zeit wird dann vielleicht auf Grund der neuen Anschauungen und Wertungen eine neue ethische Theorie anerkennen, deren schauungen und Wertungen eine neue ethische Theorie anerkennen, deren höchstes Gebot sein wird, die von den Vorfahren geliehenen Erb- und Traditionswerte den Nachfahren mit Zinsen abzufragen."
147,"En yderligere konsekvens af udviklingen er, at loven, der for en tid var sammenvævet med religionen som guddommelig lov, blev løsrevet fra sin forbindelse med religionen, retsplejen blev fravrænget præsterne og faldt i hænderne på verdslige organer. faldt.",1,4,0,Metaphernkandidat,"[nan, 'verwebt', nan, nan, nan]","[nan, 'göttliches Recht mit der Religion ', nan, nan, nan]","['B', 'A', 'P', 'K', 'GoldStandard']"," Eine weitere Folge der Entwickelung ist, daß das Recht, eine Zeit lang als göttliches Recht mit der Religion verwebt, aus seinem Zusammenhang mit der Religion losgelöst, die Rechtsprechung den Priestern entwunden wurde und weltlichen Organen zufiel. fiel."
148,"En af de mest forfærdelige selektionsfaktorer, men en som er særdeles velegnet til at hæve gennemsnitsniveauet for den generative kvalitet af en befolkning, dannes på lavere økonomiske niveauer af perioder med stor fødevaremangel, som gentager sig fra tid til anden.",0,4,0,Metaphernkandidat,"[nan, nan, nan, nan]","[nan, nan, nan, nan]","['B', 'K', 'A', 'GoldStandard']"," Einen der furchtbarsten Auslesefaktoren, der aber in hohem Grade geeignet ist, das Durchschnittsniveau der generativen Qualität einer Bevölkerung zu erhöhen, bilden auf tieferen Wirtschaftsstufen die von Zeit zu Zeit rung zu erhöhen, bilden auf tieferen Wirtschaftsstufen die von Zeit zu Zeit wiederkehrenden Perioden großen Nahrungsmangels."
149,"På den ene side kan juraen, da den kun er ren tænkning, trods den største tankefrihed ikke skille en smule gyldig lov fra dens juridiske natur, på den anden side, uanset hvilken forstand man måtte tillægge den skabende kraft, det er ikke i stand til at lave lov, hvilket endnu ikke er en lov var.",2,3,0,Metaphernkandidat,"[nan, 'entkleiden', 'gereinigt,entkleiden', nan, nan]","[nan, 'seiner Rechtsnatur', 'Denken,seiner Rechtsnatur', nan, nan]","['B', 'A', 'P', 'K', 'GoldStandard']"," Einerseits kann die Jurisprudenz, da sie nur gereinigtes Denken ist, trotz größter Freiheit des Denkens kein Stückchen des giltigen Rechts seiner Rechtsnatur entkleiden; andererseits ist sie, in welchem Sinne immer man ihr schöpferische Kraft beilegen möge, nicht imstande Recht zu machen, das noch kein Recht war."
150,"Han lovgiver er, for at bruge et ord fra Karl Marx, omend i en anden betydning, det sociale livs jordemoder, der er præget af nye sociale fænomener.",5,0,0,Metapher,"['der Geburtshelfer des Gesellschaftslebens, das mit neuen sozialen Ershceinungen schwanger geht', 'Geburtshelfer, schwanger ', 'Geburtshelfer, mit neuen sozialen Erscheinungen schwanger geht', 'der Geburtshelfer; schwanger geht', 'Geburtshelfer, mit neuen sozialen Erscheinungen schwanger geht']","['der Gesetzgeber', 'des Gesellschaftslebens, mit sozialen Erscheinungen', 'Gesellschaftsleben', 'des Gesellschaftslebens; mit neuen sozialen Erscheinungen', 'Gesellschaftsleben']","['B', 'A', 'P', 'K', 'GoldStandard']"," Er [der Gesetzgeber] ist, um ein Wort von Karl Marx, allerdings in anderem Sinne, zu gebrauchen, der Geburtshelfer des Gesellschaftslebens, das mit neuen sozialen Erscheinungen schwanger geht."
151,"Princippet er vokset op på historisk grund og kræver derfor, for at kunne anvendes på nutid og fremtid, at man afvejer de ændrede omstændigheder, hvilket nogle gange er meget vanskeligt og nogle gange direkte umuligt.",0,4,0,Metaphernkandidat,"[nan, nan, nan, nan]","[nan, nan, nan, nan]","['B', 'K', 'A', 'GoldStandard']"," Er [der Grundsatz] ist auf geschichtlichem Boden erwachsen und verlangt also, um auf die Gegenwart und Zukunft anwendbar zu sein, die zum Teil sehr schwierige, zum Teil geradezu unmögliche Abwägung der veränderten Verhältnisse. änderten Verhältnisse."
152,"Han havde et ufuldkomment kendskab til terrænet, hvorfra han opererede, og i stedet for at tilpasse sine måder til det, forventede han faktiske forhold til at tilpasse sine planer.",0,4,0,Metaphernkandidat,"[nan, nan, nan, nan]","[nan, nan, nan, nan]","['B', 'K', 'A', 'GoldStandard']"," Er hatte eine allzu mangelhafte Kenntnis des Terrains, aus dem er operierte, und anstatt seine Wege diesem anzupassen, mutete er den tatsächlichen Verhältnissen zu, sich seinen Plänen anzupassen."
153,"Det er kun én af menneskehedens sociale organismer, og kun ét specifikt aspekt af menneskets artsliv danner dets konceptuelt væsentlige indhold.",0,5,0,Metaphernkandidat,"[nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan]","['B', 'A', 'P', 'K', 'GoldStandard']"," Er ist nur einer unter den gesellschaftlichen Organismen der Menschheit, und nur eine bestimmte Seite des menschlichen Gattungslebens bildet seinen begrifflich wesentlichen Inhalt. lichen Gattungslebens bildet seinen begrifflich wesentlichen Inhalt."
154,"Han belyser med lyset af sin fornuft kun de fænomener, hvis viden han forventer vil fremme menneskets velvære.",4,1,0,Metapher,"['Lichte', 'leuchtet, mit Licht, hinein', 'mit dem Lichte', nan, 'mit dem Lichte']","['seiner Vernunft', 'Vernunft', 'seiner Vernunft', nan, 'seiner Vernunft']","['B', 'A', 'P', 'K', 'GoldStandard']"," Er leuchtet nur in diejenigen Erscheinungen mit dem Lichte seiner Vernunft hinein, von deren Kenntnis er Förderung der menschlichen Wohlfahrt erwartet."
155,"Han må regne med, at de enkelte folkekammerater allerede er fyldt med mange fast forankrede ideer, der ikke bare kan ignoreres, men som såkaldt tradition er dette ord ikke i snævrere betydning som mundtlig overlevering, men i bredere forstand. som hele vores forfædres ikke-fysiologiske tradition taget som en stærk hindring for assimilering af nye ideer af en anden art.",1,3,0,,"[nan, 'festgewurzelten, mächtiges', nan, nan]","[nan, 'Vorstellungen, Hindernis', nan, nan]","['B', 'A', 'P', 'K']"," Er muß damit rechnen, daß die einzelnen Volksgenossen bereits mit vielen festgewurzelten Vorstellungen erfüllt sind, die sich nicht einfach ignorieren lassen, sondern sich als sogenannte Tradition (dieses Wort nicht im engeren Sinne als mündliche Überlieferung, sondern im weiteren Sinne als die gesamte nichtphysiologische Überkommenschaft unserer Vorfahren genommen) der Aufnahme neuer andersartiger Vorstellungen als ein mächtiges nommen) der Aufnahme neuer andersartiger Vorstellungen als ein mächtiges Hindernis entgegenstellen."
156,"Den omfatter de handlingsvaner, som hjemmet, skolen og andre omgange med medmennesker indprenter i hans kammeraters og hans lederes eksempel.",1,4,0,Metaphernkandidat,"[nan, 'einimpfen', nan, nan, nan]","[nan, 'Gewohnheiten des Handelns', nan, nan, nan]","['B', 'A', 'P', 'K', 'GoldStandard']"," Er umfaßt die Gewohnheiten des Handelns, die ihm das Elternhaus, die Schule und der sonstige Verkehr mit den Mitmenschen das Beispiel seiner Genossen und seiner Führer einimpfen."
157,"Først gennem sammensmeltningen af ​​afstamningsteorien med selektionsteorien blev afstamningsteorien en magt, der trods den voldsomme modstand, som gamle fordomme og magtfulde interesser umiddelbart modsatte sig, uimodståeligt har brudt vejen og formentlig også angrebet fra disse beføjelser, som netop er blevet voldelige, vil uden skade eksistere. vil stå.",0,4,0,Metaphernkandidat,"[nan, nan, nan, nan]","[nan, nan, nan, nan]","['B', 'K', 'A', 'GoldStandard']"," Erst durch die Verschmelzung der Descendenztheorie mit der Selektionstheorie wurde die Abstammungslehre eine Macht, die trotz des heftigen Widerstandes, den alte Vorurteile und großmächtige Interessen ihr sofort entgegengesetzt haben, unaufhaltsam sich Bahn gebrochen hat und wohl auch den gerade gegenwärtig heftig gewordenen Ansturm dieser Mächte ohne Schaden bestehen wird. stehen wird."
158,"Først efter Luthers fremkomst fik de fleste af de unge germanske stater, i Tyskland som i resten af ​​Europa, mod og styrke til at snuppe fangarme og sugekopper af denne gigantiske organisme og forvandle de dele af den, der lå i deres grænser til deres egne nationale kirker.",5,0,0,Metapher,"['den Fangärmen und Saugnäpfen', 'Fangarmen und Saugnäpfen', 'sich den Fangarmen und Saugnäpfen dieses Riesenorganismus zu entreißen', 'Fangarmen und Saugnäpfen', nan]","['die katholische Kirche [dieses Riesenorganismus]', 'dieses Riesenorganismus', 'gewannen die meisten der jungen germanischen Staaten den Mut und die Kraft', 'dieses Riesenorganismus [Deutschland ... Europa]', nan]","['B', 'A', 'P', 'K', 'GoldStandard']"," Erst nach dem Auftreten Luthers gewannen die meisten der jungen germanischen Staaten, in Deutschland wie im übrigen Europa, den Mut und die Kraft, sich den Fangarmen und Saugnäpfen dieses Riesenorganismus zu entreißen und die Stücke desselben, welche innerhalb ihrer Grenzen nismus zu entreißen und die Stücke desselben, welche innerhalb ihrer Grenzen lagen, zu eigenen Landeskirchen umzuformen."
159,"Først når den sociale forfatnings gamle dragt bliver for snæver, tænker man på tekniske og transportmæssige fremskridt, opstår impulsen til moralsk og intellektuelt fremskridt, de forbedrede institutioner",3,1,0,Metapher,"['das alte Kleid zu eng wird', 'das alte Kleid ... zu eng wird', nan, nan]","['der Gesellschaftsverfassung', 'der Gesellschaftsverfassung', nan, nan]","['B', 'K', 'A', 'GoldStandard']"," Erst wenn das alte Kleid der Gesellschafsverfassung zu eng wird, sinnt man auf technische und Verkehrsfortschritte, entstehen die Impulse zu moralischen und geistigen Fortschritten, die verbesserten Institutionen"
160,"Først når de ikke herskende slægters sidste arveprivilegium er ophævet, da kan også den store konge, som vil have frembragt dette, nedlægge sin slægts arveret på fædrelandets alter.",4,1,0,Metapher,"['Altar', nan, 'auf dem ALtar des Vaterlandes niederlegen', 'Altar', nan]","['des Vaterlandes', nan, 'das Erbrecht', 'des Vaterlandes ', nan]","['B', 'A', 'P', 'K', 'GoldStandard']"," Erst wenn das letzte erbliche Vorrecht der nicht regierenden Familien beseitigt sein wird, dann mag der große König, der das zuwege gebracht haben wird, auch das Erbrecht seiner Familie auf dem Altar des Vaterlandes niederlegen."
161,"Det eneste spørgsmål er, om dette produkt af kunstig avl kunne klare testen af ​​naturlig udvælgelse.",1,3,0,Metaphernkandidat,"[nan, 'vor dem Richterstuhl bestehen ', nan, nan]","[nan, 'dieses Produkt künstlicher Züchtung ', nan, nan]","['B', 'K', 'A', 'GoldStandard']"," Es frägt sich nur, ob dieses Produkt künstlicher Züchtung vor dem Richterstuhl der natürlichen Auslese bestehen könnte."
162,Et træk af barmhjertighed løber gennem disse folks institutioner.,1,3,0,Metaphernkandidat,"[nan, 'Es geht Zug von Barmherzigkeit ', nan, nan]","[nan, 'durch die Einrichtungen', nan, nan]","['B', 'K', 'A', 'GoldStandard']", Es geht ein Zug von Barmherzigkeit durch die Einrichtungen dieser Völker.
163,"Det er imidlertid tvivlsomt, om de raceteoretikere og racepolitikere, der nu betræder den vej, som digter-forskeren Joseph Arthur Gobineau, begavet med dristig fantasi, gik med sin Essai sur linégalité des races humaines volumes, Paris, og hvorpå kl. først tog ingen ham et stykke tid efter tilbøjelighed til virkelig at bevæge sig på solid videnskabelig grund.",0,4,0,Metaphernkandidat,"[nan, nan, nan, nan]","[nan, nan, nan, nan]","['B', 'K', 'A', 'GoldStandard']"," Es ist aber fraglich, ob jene Rassentheoretiker und Rassenpolitiker, die heute die Pfade begehen, welche der mit kühner Phantasie begabte Dichtergelehrte Joseph Arthur Gobineau mit seinem Essai sur l'inégalité des races humaines (4 Bände, Paris 1858-1855)2) eingeschlagen hat, und auf denen ihm zunächst eine Zeit lang niemand zufolgen Neigung zeigte, sich wirklich auf festem wissenschaftlichem Grund bewegen."
164,"Det er ikke tilfældigt, at alle forsøg på at grundlægge et verdensimperium og at svejse forskellige nationer sammen er slået fejl.",1,3,0,,"[nan, nan, 'zusammenschweißen', nan]","[nan, nan, 'Nationen', nan]","['B', 'A', 'P', 'K']"," Es ist kein Zufall, daß alle Versuche, ein Weltreich zu gründen und verschiedene Nationen zusammenzuschweißen, gescheitert sind."
165,"Det er klart, at staten har en stor interesse i størst mulig befolkningstilvækst, så længe dette ikke bringer levestandarden til under et ugunstigt niveau, ikke blot fra et militært, men også fra et økonomisk synspunkt.",0,4,0,Metaphernkandidat,"[nan, nan, nan, nan]","[nan, nan, nan, nan]","['B', 'K', 'A', 'GoldStandard']"," Es ist klar, daß der Staat an einer möglichst starken Volksvermehrung, soweit dadurch nicht die Lebenshaltung unter ein ungedeihliches mehrung, soweit dadurch nicht die Lebenshaltung unter ein ungedeihliches Maß herabgedrückt wird, ein hohes Interesse hat, nicht nur in militärischer, sondern auch in wirtschaftlicher Hinsicht. tärischer, sondern auch in wirtschaftlicher Hinsicht. "
166,"Det er ikke altid nødvendigt for uddannelse og pædagoger bevidst at producere dette kompleks af ideer, der modsætter sig den dårlige tilbøjelighed; barnet absorberer disse ideer af sig selv, så snart det befinder sig i et miljø, der giver det mulighed; det uddanner sig selv i et godt miljø ved efterligning og tilvænning så at sige alene.",3,1,0,,"['saugt', 'saugt', 'saugt ein', nan]","['diese Vorstellungen', 'Vorstellung', 'diese Vorstellungen', nan]","['B', 'A', 'P', 'K']"," Es ist nicht immer nötig, daß dieser der schlechten Neigung entgegenstehende Vorstellungskomplex durch Erziehung und Erzieher bewußt hervorgebracht wird ; das Kind saugt diese Vorstellungen, sobald es sich in einer dazu Anlaß gebenden Umgebung befindet, von lungen, sobald es sich in einer dazu Anlaß gebenden Umgebung befindet, von selbst ein, es erzieht sich in einem guten Milieu durch Nachahmung und Gewöhnung gewissermaßen allein."
167,"Det er rigtigt, at et folks økonomiske system sætter sit præg på hele dets samfundsliv, men på den ene side er denne viden overdrevet i det materialistiske historiesyn på bekostning af andre faktorer, der bidrager til samfundslivet, og på den anden side metodisk implementering af denne viden giver anledning til bekymring.",1,3,0,,"[nan, 'überspannt', nan, nan]","[nan, 'Kosten', nan, nan]","['B', 'A', 'P', 'K']"," Es ist richtig, daß die Wirtschaftsweise eines Volkes seinem ganzen sozialen Leben ihren Stempel aufdrückt, aber einerseits ist diese Erkenntnis in der materialistischen Geschichtsauffassung auf Kosten anderer kenntnis in der materialistischen Geschichtsauffassung auf Kosten anderer Faktoren, die im gesellschaftlichen Leben mitwirken, überspannt, zum anderen gibt die methodische Durchführung jener Erkenntnis zu Bedenken Anlaß."
168,"Det kan f.eks. Det kan f.eks. ske, at determinanttypen a er homodynamisk i alle eller næsten alle faderlige ider a, mens kun i en minoritet er a repræsenteret, og det store flertal af maternelle ider har en anden variant a af denne determinanttype. Efter at amphimixis har fundet sted, vil varianten a dominant i moderens kimplasma være i minoritet sammenlignet med dominant a i paternal, da a'et fra moderens ider er homodynamiske med a'et fra det faderlige, mens a ikke finder allierede hvis alle iderne der har varianten a have eller hvis en lille minoritet på fadersiden ikke har a, men heller ikke har a, men har en variant af a.",1,3,0,Metaphernkandidat,"[nan, 'Bundesgenossen', nan, nan]","[nan, 'auf der väterlichen Seite', nan, nan]","['B', 'K', 'A', 'GoldStandard']"," Es kann z. B. vorkommen, daß die Determinantenart a in allen oder fast allen väterlichen Iden homodynam ist (a1), während sie in den mütterlichen Iden nur durch eine Minorität (a1) vertreten ist und die große Mehrheit der mütterlichen Ide eine andere Variante (a2) dieser Determinantenart besitzt. Nach erfolgter Amphimixis wird die im mütterlichen Keimplasma dominierende Variante (a2) gegenüber der im väterlichen dominierenden (a1) in die Minorität geraten, da die a1 aus den mütterlichen Iden mit den a1 nierenden (a1) in die Minorität geraten, da die a1 aus den mütterlichen Iden mit den a1 aus den väterlichen homodynam sind, während a2 auf der väterlichen Seite keine Bundesgenossen vorfindet, wenn dort alle Ide die Variante a1 haben oder auch, wenn eine kleine genossen vorfindet, wenn dort alle Ide die Variante a1 haben oder auch, wenn eine kleine Minorität auf der väterlichen Seite zwar nicht a1, aber auch nicht a2, sondern eine Variante a3 besitzt."
169,"De statslige institutioner skal hver dag gøre det klart for den enkelte, at hans eller hendes velstand fremmes af staten bedst muligt og rimeligt og afhænger af statens velstand.",1,3,0,,"[nan, 'Gedeihen', nan, nan]","[nan, 'des Staates', nan, nan]","['B', 'A', 'P', 'K']"," Es muß dem Einzelnen durch die Staatsinstitutionen täglich aufs neue klar werden, daß sein Gedeihen vom Staate in bestmöglicher und vernünftiger Weise gefördert wird deihen vom Staate in bestmöglicher und vernünftiger Weise gefördert wird und vom Gedeihen des Staates abhängt."
170,"Det var derfor morderiske krige, som formentlig var i stand til at opveje vore germanske forfædres høje frugtbarhed og holde befolkningen inden for de grænser, der var givet af underholdsmidlerne.",0,7,0,Metaphernkandidat,"[nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan]","['B', 'B', 'K', 'K', 'A', 'A', 'GoldStandard']"," Es waren also mörderische Kriege, die wohl imstande waren, ein Gegengewicht gegen die hohe Fruchtbarkeit unserer germanischen Vorfahren zu bilden und die Volkszahl in den durch die Unterhaltsmittel gegebenen Schranken zu halten."
171,"Det bliver kun en forædling af vores noget forkrøblede patriotisme, dvs. H. kærlighed til de traditionelle mennesker, før den offentlige samvittighed også i denne henseende bliver mere følsom.",1,3,0,Metaphernkandidat,"[nan, 'verkrüppelten', nan, nan]","[nan, 'Patriotismus', nan, nan]","['B', 'K', 'A', 'GoldStandard']"," Es wird erst einer Veredlung unseres etwas verkrüppelten Patriotismus, d. h. der Liebe zum angestammten Volk, bedürfen, ehe das öffentliche Gewissen auch nach dieser Seite hin empfindlicher werden wird. wissen auch nach dieser Seite hin empfindlicher werden wird. "
172,"Det blev også anført, at nedgangen i generative værdier ikke umiddelbart kan stoppe kulturens opadgående bevægelse, men at den må føre til dens stilstand og fald over tid, da kulturniveauet inden for visse grænser afhænger af niveauet for generativ udvikling.",1,3,0,Metaphernkandidat,"[nan, nan, 'Stillstand und Sinken ', nan]","[nan, nan, 'Kultur', nan]","['B', 'K', 'A', 'GoldStandard']"," Ferner wurde ausgeführt, daß der Rückgang der generativen Werte die Aufwärtsbewegung der Kultur zwar nicht sofort aufzuhalten vermag, mit der Zeit aber notwendig auch zu deren Stillstand und Sinken führen muß, da die Kulturhöhe innerhalb gewisser Grenzen von der Höhe der generativen Entwicklung abhängig ist. "
173,"Følgelig måtte på et tidspunkt, hvis udvælgelse naturligvis var overladt til subjektivt skøn, trods alt enhver forpligtelse, enhver kontrakt, ethvert civilt forhold, selv i den frieste stat, opføre en vis frihedsbegrænsning mod strømmen af ​​logiske konklusioner",2,3,0,Metaphernkandidat,"[nan, 'Dämme gegen den Lauf', nan, 'Dämme', nan]","[nan, 'logische Schlüsse', nan, 'mussten sie an irgend welchen Stellen ... gegen den Lauf der logischen Schlüsse ausführen', nan]","['B', 'A', 'P', 'K', 'GoldStandard']"," Folglich mußten sie an irgend welchen Stellen, deren Auswahl natürlich ganz dem subjektiven Ermessen überlassen blieb — schließlich enthält ja jede Verpflichtung, jeder Vertrag, jedes Bürgerverhältnis selbst im freiesten Staate eine gewisse Freiheitsbeschränkung — Dämme gegen den Lauf der logischen Schlüsse ausführen: beschränkung — Dämme gegen den Lauf der logischen Schlüsse ausführen:"
174,"Ganske vist synes vi også her, som i opnåelsen af ​​så mange andre ønskværdige mål, et ophøjet statsideal, der er dybt indgraveret i folkets hjerte, at være forudsætningen for, at den enkelte kan pålægge sig selv begrænsninger i interessen. af hele og fremtidige generationer af folket.",4,1,0,Metapher,"['tief ins Herz des Volkes eingegrabenes', 'eingegrabenes', 'eingegrabenes Staatsideal,Herz', nan, 'tief ins Herz des Volkes eingegrabenes']","['Staatsideal', 'Staatsideal', 'Herz,des Volkes', nan, 'Staatsideal']","['B', 'A', 'P', 'K', 'GoldStandard']"," Freilich scheint uns auch hier wie zur Erreichung so vieler anderer wünschenswerter Ziele ein hohes und tief ins Herz des Volkes eingegrabenes Staatsideal die Voraussetzung dafür zu sein, daß sich der ein- grabenes Staatsideal die Voraussetzung dafür zu sein, daß sich der einzelne im Interesse der Gesamtheit und der zukünftigen Volksgeneration zelne im Interesse der Gesamtheit und der zukünftigen Volksgeneration Beschränkungen auferlegt."
175,"På samme måde behøver den villige, handlende, udførende tilstand dog ikke finde sig i at blive betragtet og behandlet som en ren abstraktion.",0,5,0,Metaphernkandidat,"[nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan]","['B', 'A', 'P', 'K', 'GoldStandard']"," Ganz ebenso aber braucht es der wollende, handelnde, etwas leistende Staat sich nicht gefallen zu lassen, als ein bloßes Abstraktum betrachtet und behandelt zu werden."
176,"Giv loven det indhold, du ønsker, organiser og form den, hvordan den end måtte være, den juridiske tvang forbliver altid i den, og det er denne retsordens formelle ejendom, der helt sikkert skal forhindre det sociale liv i at være lovligt lige siden denne meddelelse af fejden i bliver tydeligere skarphed for os, til højre i sine formelle rettigheder selv krigen til død og liv er proklameret, er der intet tilbage end ærligt at møde en sådan radikal skepsis i kampen, og prøve om man kritisk kan overvinde den, eller overgive den. sværd besejret til det skal.",2,3,0,Metaphernkandidat,"[nan, nan, 'einen Inhalt geben, selbst dem Krieg auf Tod und Leben verkündet ist', 'Fehdeansage', nan]","[nan, nan, 'dem Rechte', 'Gesetzmäßigkeit des sozialen Lebens', nan]","['B', 'A', 'P', 'K', 'GoldStandard']"," Gebt dem Rechte einen Inhalt, welchen Ihr wollt; ordnet und gestaltet es, wie immer es sein mag: stets bleibt in ihm der Rechtszwang zurück, und diese formale Eigenschaft der Rechtsordnung ist es, die eine Gesetzmäßigkeit des sozialen Lebens sicherlich verhindern muß, — — seitdem diese Fehdeansage in klarer Schärfe uns geworden, dem Rechte in seinem formalen Rechte selbst der Krieg auf Tod und Leben verkündet ist, verbleibt nichts, als solcher radikalen Skepsis im Kampfe sich ehrlich zu stellen, — versuchend, ob man sie kritisch überwinden möge, oder das Schwert besiegt ihr ausliefern müsse."
177,Af og til fremhæver små avisopslag kort dette sørgelige sociale kapitel.,1,3,0,Metaphernkandidat,"[nan, nan, 'werfen kurze Schlaglichter', nan]","[nan, nan, 'auf soziale Kapitel', nan]","['B', 'K', 'A', 'GoldStandard']", Gelegentlich werfen kleine Zeitungsnotizen kurze Schlaglichter auf dieses traurige soziale Kapitel. 
178,Først og fremmest har lovbestemmelser altid en tendens til at forstå kendsgerningerne mere fra deres ydre side og til at knuse forhold af meget forskellig indre karakter over den samme kam.,0,4,0,,"[nan, nan, nan, nan]","[nan, nan, nan, nan]","['B', 'A', 'P', 'K']"," Gesetzliche Vorschriften haben erstens immer die Tendenz, die Tatsachen mehr nach ihrer äußerlichen Seite zu fassen und Verhältnisse von sehr ungleichartiger innerer Beschaffenheit über denselben Kamm zu scheeren."
179,"Denne svaghed kunne givetvis afhjælpes, så meget desto lettere som meninger om lovens natur og arten af ​​dens individuelle begrebsmæssige krav allerede eksisterer i så udtømmende overflod, at en original definition, naturligvis af enhver holdbarhed, næppe længere kan opstå.",1,4,0,Metaphernkandidat,"[nan, nan, nan, 'einzelnen begrifflichen Requisite', nan]","[nan, nan, nan, 'das Wesen seiner', nan]","['B', 'A', 'P', 'K', 'GoldStandard']"," Gewiß könnte dieser Schwäche abgeholfen werden, um so leichter, als Meinungen über die Natur des Rechtes und das Wesen seiner einzelnen begrifflichen Requisite bereits in so erschöpfender Reichhaltigkeit vorhanden sind, daß eine originale Definition, von einiger Haltbarkeit natürlich, schwerlich mehr austreten kann."
180,"Ligesom organismerne af den laveste orden formerer stammer og folk sig blot ved at dividere fra en til to, tre eller endda ti, uden veer eller smerten ved fødslen.",4,1,0,Metapher,"['Wehen und Geburtsschmerz', 'ohne Wehen und Geburtsschmerz', nan, 'ohne Wehen und Geburtsschmerz', nan]","['Teilung der Stämme und Völkerschaften', 'durchTeilung,sie [Stämme und Völkerschaften]', nan, 'vermehren sie [Stämme und Völkerschaften] sich einfach durch Teilung', nan]","['B', 'A', 'P', 'K', 'GoldStandard']"," Gleich den Organismen niederster Ordnung vermehren sie [Stämme und Völkerschaften] sich einfach durch Teilung; aus einem werden zwei, drei oder auch zehn, ohne Wehen und Geburtsschmerz."
181,"Men heldigvis afhænger moralsk adfærd i det hele langt mindre af det logiske grundlag for vore moralske synspunkter, hvad enten de er religiøse eller filosofiske, end af sædvaner, eksempel, og dem i aktivitetssfæren, især blandt de jævnaldrende, herskende æresbegreber, som stadig kan opretholdes af traditionens konservative kraft, men ikke uden gradvist at smuldre, når nogle, selv størstedelen, af jævnaldrendes moralske grundsyn ikke er i stand til at give dem nogen yderligere støtte.",1,3,0,Metaphernkandidat,"['allmähliches Abbröckeln', nan, nan, nan]","['den herrschenden Ehrbegriffen', nan, nan, nan]","['B', 'K', 'A', 'GoldStandard']"," Glücklicherweise hängt jedoch das sittliche Verhalten im großen und ganzen — besondere Fälle sind freilich auszunehmen — viel weniger von der logischen Begründung unserer sittlichen Anschauungen ab, mag diese Begründung eine religiöse oder eine philosophische sein, als vielmehr von Gewohnheit, Beispiel und den im Wirkungskreise, besonders unter den Standesgenossen, herrschenden Ehrbegriffen, die sich durch die konservative Macht der Tradition auch dann begriffen, die sich durch die konservative Macht der Tradition auch dann noch aufrecht erhalten lassen — allerdings nicht ohne allmähliches Abbröckeln — wenn die sittlichen Grundanschauungen eines Teils, ja selbst des bröckeln — wenn die sittlichen Grundanschauungen eines Teils, ja selbst des größeren Teils, der Standesgenossen ihnen keine weitere Stütze zu gewähren vermöchten."
