index,Textstelle,Metapher,Kandidat,Nein,Metapher?,Fokus,Rahmen,Annotator,orig
214,Man kann mit dem Denken von Marx weit kommen.,0,5,0,Metaphernkandidat,"[nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan]","['B', 'A', 'P', 'K', 'GoldStandard']", Man kann mit dem Marx’schen Gedankengange eine ganze Strecke weit mitgehen.
215,"Im Gegenteil, man kann mit der Lampe der Wissenschaft nur dann in das Treiben des gesellschaftlichen Lebens einsteigen, wenn man das Teleologische, d.h. H. nimmt den Anschein aus der Sicht der Mittel und beendet die geordnete Betrachtungsweise der Hilfe.",5,0,0,Metapher,"['Leuchte der Wissenschaft', 'Getriebe; Leuchte', 'Getriebe,Leuchte', 'das Getriebe', 'Getriebe']","['in das Getriebe des gesellschaftlichen Lebens', 'des gesellschaftlichen Lebens; der Wissenschaft', 'des gesellschaftlichen Lebens,der Wissenschaft', 'des gesellschaftlichen Lebens', 'des gesellschaftlichen Lebens']","['B', 'A', 'P', 'K', 'GoldStandard']"," Man kann vielmehr in das Getriebe des gesellschaftlichen Lebens nur dann mit der Leuchte der Wissenschaft hineinkommen, schaftlichen Lebens nur dann mit der Leuchte der Wissenschaft hineinkommen, wenn man die teleologische, d. h. die Erscheinungen unter dem Gesichtspunkte von Mittel und Zweck ordnende Betrachtungsweise zu Hilfe nimmt. punkte von Mittel und Zweck ordnende Betrachtungsweise zu Hilfe nimmt."
216,"Man sieht, dass uns diese weitreichende Aufklärung des Befruchtungsvorgangs der Lösung des eigentlichen Erbproblems nur wenig näher gebracht hat.",1,3,0,,"[nan, 'Aufhellung', nan, nan]","[nan, 'des Befruchtungsvorganges', nan, nan]","['B', 'A', 'P', 'K']"," Man sieht, daß wir auch durch diese weitgehende Aufhellung des Befruchtungsvorganges der Lösung des eigentlichen Vererbungsproblems nur fruchtungsvorganges der Lösung des eigentlichen Vererbungsproblems nur unbedeutend näher gerückt sind."
217,"Meine unverhohlene Missbilligung, die mich schließlich dazu veranlasste, ihm die Tür zu zeigen, hinderte ihn nicht daran, seine Absicht zu verwirklichen.",0,4,0,Metaphernkandidat,"[nan, nan, nan, nan]","[nan, nan, nan, nan]","['B', 'K', 'A', 'GoldStandard']"," Meine unverhohlene Mißbilligung, die mich schließlich veranlaßte, ihm die Tür zu weisen, hat ihn billigung, die mich schließlich veranlaßte, ihm die Tür zu weisen, hat ihn von der Ausführung seines Vorsatzes nicht abgehalten. "
218,"Mit dem Nachweis dieser Beweislast ist auch die theologische Opposition gegen das positive Recht geschlagen, und zwar mit ihren eigenen Waffen.",1,4,0,Metaphernkandidat,"[nan, 'aus dem Felde geschlagen,mit eigenen Waffen', nan, nan, nan]","[nan, 'theologische Gegner', nan, nan, nan]","['B', 'A', 'P', 'K', 'GoldStandard']"," Mit dem Nachweise dieser Beweispflicht ist auch die theologische Gegnerschaft des positiven Rechts aus dem Felde geschlagen, und zwar mit ihren schaft des positiven Rechts aus dem Felde geschlagen, und zwar mit ihren eigenen Waffen."
219,"Mit dem ersten Fehlerschritt betritt man die abschüssige Strecke, die zu einem Abgrund führt.",2,3,0,Metaphernkandidat,"['die abschüssige Bahn, die zu einem Abgrund führt', 'abschüssige Bahn betreten', nan, nan, nan]","['mit dem ersten [geschlechtlichen] Fehltritt', 'ersten Fehltritt', nan, nan, nan]","['B', 'A', 'P', 'K', 'GoldStandard']"," Mit dem ersten Fehltritt ist die abschüssige Bahn betreten, die zu einem Abgrund führt."
220,Mit dieser Einsicht bewaffnet können wir uns nun an den Staat wenden.,4,1,0,Metapher,"['ausgerüstet', 'Einsichten', nan, 'ausgerüstet / herantreten', nan]","['mit diesen Einsichten', 'ausgerüstet', nan, 'mit diesen Einsichten / an den Staat', nan]","['B', 'A', 'P', 'K', 'GoldStandard']"," Mit diesen Einsichten ausgerüstet, können wir nunmehr an den Staat herantreten."
221,"Mühsam und Schritt für Schritt musste die Wissenschaft, deren Wiege in denselben alten Kulturen lag, die sich zuerst dem Fetischismus widersetzten, der Religion die Erde entreißen, deren Grenzen sich bis heute ständig ändern.",1,3,0,,"[nan, 'Wiege', nan, nan]","[nan, 'alten Kulturreichen', nan, nan]","['B', 'A', 'P', 'K']"," Mühsam und Schritt für Schritt hat die Wissenschaft, deren Wiege in eben denselben alten Kulturreichen stand, die zuerst dem Fetischismus entgegentraten, der Religion den reichen stand, die zuerst dem Fetischismus entgegentraten, der Religion den Boden abringen müssen, und die Grenzen sind noch heute in fortwährendem Flusse begriffen."
222,"Nach Chlodowechs Tod spaltete sich der Kern: Seine vier Söhne teilten das Reich in vier fränkische Reiche auf, die daraufhin die Thüringer, Burgunder und Alamanen unterwarfen, und die Bayern schlossen sich ihnen an.",0,5,0,Metaphernkandidat,"[nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan]","['B', 'A', 'P', 'K', 'GoldStandard']"," Nach Chlodowechs Tod (511) tritt »Kernteilung« ein: seine vier Söhne teilen das Reich in vier Frankenreiche, welche teilung« ein: seine vier Söhne teilen das Reich in vier Frankenreiche, welche dann noch die Thüringer, Burgunder und Alamannen unterwerfen; auch die Bayern schließen sich an."
223,"Nach den Morden an Marius und Sulla wurde der Markt von angeheuerten Banden beherrscht, und es gab nur sehr wenige unter den Adligen, die ihm nicht sorgfältig aus dem Weg gingen.",0,5,0,Metaphernkandidat,"[nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan]","['B', 'A', 'P', 'K', 'GoldStandard']"," Nach dem Morden des Marius und Sulla herrscht auf dem Markte der Knittel gemieteter Banden, und sehr wenige finden sich unter den hochadeligen Herrn, die ihm nicht mieteter Banden, und sehr wenige finden sich unter den hochadeligen Herrn, die ihm nicht vorsichtig aus dem Wege gingen."
224,"Nachdem wir negativ feststellen mussten, inwieweit Wissenschaft und Sozialwissenschaft nichts gemeinsam haben, kommen wir nun zur Aufgabe aufzuzeigen, inwieweit sie miteinander verflochten sind, denn alle Wissenschaften fokussieren letztlich auf ihr Ziel, die Förderung des Menschen. Wohlfahrt verbindet",1,3,0,,"[nan, 'im Brennpunkt vereinigen', nan, nan]","[nan, 'alle Wissenschaften', nan, nan]","['B', 'A', 'P', 'K']"," Nachdem wir bisher negativ feststellen mußten, inwiefern Naturwissenschaft und Sozialwissenschaft keine Gemeinsamkeit miteinander haben, kommen schaft und Sozialwissenschaft keine Gemeinsamkeit miteinander haben, kommen wir nun zu der Aufgabe zu zeigen, inwiefern sie doch ineinander greifen, weil alle Wissenschaften sich schließlich in ihrem Ziele, der Förderung der menschlichen Wohlfahrt, wie in einem Brennpunkte vereinigen."
225,"Nachkommen, die die Vernichtung ihres Stammes zu den Gebeugten brachten, hatten vor Darwin keinen einzigen aufmerksamen Zuschauer. Seit Darwin hat der Mensch das Privileg, nicht nur Teilnehmer, sondern auch Beobachter dieses großen Kampfes zu sein. Diese ungewöhnliche Zuschauerrolle, die Darwin uns gegeben hat, wäre ein ziemlich zweifelhafter Gewinn, wenn es nur um die ästhetischen Eindrücke des Gesehenen ginge, denn es ist kaum ein Vergnügen, sich die unerbittliche Grausamkeit des endlosen Vernichtungskrieges der Natur gegen Lebewesen und sie vorzustellen untereinander, um sich von Ihren Augen leiten zu lassen.",1,0,0,,['dieses großen Kampfes; Zuschauerrolle; vor Augen führen zu lassen '],['Beobachter; die uns Darwin erschaffte'],['K']," Nachkommenschaft, den Unterliegenden das Erlöschen ihres Stammes bringt, hatte bis zu Darwin keinen einzigen aufmerksamen Zuschauer gehabt. Seit Darwin hat der Mensch den Vorzug, nicht nur Teilnehmer, sondern auch Beobachter dieses großen Kampfes zu sein. Diese ungewohnte Zuschauerrolle, die uns Darwin verschaffte, wäre ein recht zweifelhafter Gewinn, sofern es sich nur um die ästhetischen Eindrücke des Erschauten handelt; denn ein Vergnügen ist es kaum, sich die drücke des Erschauten handelt; denn ein Vergnügen ist es kaum, sich die unerbittliche Grausamkeit dieses endlosen Vernichtungskrieges der Natur gegen lebende Wesen und dieser unter sich vor Augen führeu zu lassen."
226,"Napoleon I. war Jahre alt, als er im hellsten Licht des Feldzugs gegen Italien sein Generalgenie zeigte und der Kriegskunst neue Wege zeigte.",0,4,0,Metaphernkandidat,"[nan, nan, nan, nan]","[nan, nan, nan, nan]","['B', 'K', 'A', 'GoldStandard']"," Napoleon I. war 27 Jahre alt, als er 1796 im Feldzug gegen Italien sein Feldherrngenie im strahlendsten Lichte zeigte und der Kriegskunst neue Bahnen wies."
227,"Natürlich ist dieses wichtige Forschungsgebiet, das auf jeden Biologen eine so große Anziehungskraft ausübt wie kaum ein anderer Teil seiner Wissenschaft, mittlerweile Gegenstand fleißigster Arbeit.",0,4,0,Metaphernkandidat,"[nan, nan, nan, nan]","[nan, nan, nan, nan]","['B', 'K', 'A', 'GoldStandard']"," Natürlich war dieses wichtige Forschungsgebiet, das auf jeden Biologen so große Anziehungskraft ausübt, wie kaum ein anderer Teil seiner Wissenschaft, inzwischen unablässig Gegenstand emsigster Arbeit. stand emsigster Arbeit."
228,"Neben den Mandarinen gab es seit jeher eine Aufsichtsbehörde, kotao, eine Art Zensor, der als Gewissen des Staates darauf achten musste, dass die Regierung nach den alten Gesetzen regiert wurde. Kaiser und seine Räte als Repräsentanten des Staates, die als Beschützer der Gesetze des Volkes galten und von den Beamten gefürchtet wurden.",0,4,0,Metaphernkandidat,"[nan, nan, nan, nan]","[nan, nan, nan, nan]","['B', 'K', 'A', 'GoldStandard']"," Neben dem Kaiser und seinen Mandarinen bestand von alters her eine Aufsichtsbehörde (Kotao), eine Art von Zensoren, die als ""das Gewissen des sichtsbehörde (Kotao), eine Art von Zensoren, die als ""das Gewissen des Staates"" darauf zu sehen hatten, daß im Sinn der alten Gesetze regiert werde; sie sind dem Kaiser und seinen Räten gegenüber die Vertreter der Staatsidee als Beschützer der Gesetze geehrt vom Volk und gefürchtet von den Beamten."
229,"Neue Interessen unterminieren das alte Gerechtigkeitsgefühl oder Gerechtigkeitsgefühl, und wenn die neuen Interessen sich durchgesetzt haben, überwiegt ihr Gerechtigkeitsgefühl das alte und überwindet dessen Widerstand.",0,4,0,Metaphernkandidat,"[nan, nan, nan, nan]","[nan, nan, nan, nan]","['B', 'K', 'A', 'GoldStandard']"," Neue Interessen untergraben das alte Rechtsbewußtsein oder Rechtsgefühl, und wenn die neuen Interessen das Übergewicht erlangt gefühl, und wenn die neuen Interessen das Übergewicht erlangt haben, so wiegt auch ihr Rechtsgefühl schwerer als das der alten, und überwindet dessen Widerstand."
230,"Es sind nicht die ererbten geistigen Eigenschaften, die das Individuum im Laufe seines Lebens erworben hat, indem es dem Druck äußerer Umstände gehorcht, unabhängig von seiner natürlichen Veranlagung, sondern nur diejenigen, die es aufgrund der schlummernden Fähigkeiten zu erwerben bestimmt war. in ihm.",2,2,0,,"['schlummernde', 'schlummernden', nan, nan]","['Anlagen', 'Anlagen', nan, nan]","['B', 'A', 'P', 'K']"," Nicht diejenigen geistigen Eigenschaften sind vererblich, die sich der Einzelne im Laufe seines Lebens, dem Drucke äußerer Umstände gehorchend, ohne Rücksicht auf seine natürliche Beanlagung angeeignet hat, sondern nur diejenigen, zu deren Erwerbung er kraft der in ihm schlummernden Anlagen prädestiniert war."
231,"Augustins Welt- und Geschichtsbild hat nicht nur durch die Schriften des ehrenwerten Kirchenvaters selbst, insbesondere seine Bücher de civitate Dei, direkten und starken Einfluss genommen, sondern hat sich durch die Akzeptanz und Verarbeitung durch die Allgemeinheit auch neue Verbreitungsquellen erschlossen Autoren vor allem durch die Werke von Papst Gregor dem Großen, die ganz auf ihrem Land stehen, und dessen Moral die wichtigsten Teile von ihnen zum Allgemeingut der Gebildeten der Zeit machte.",1,4,0,Metaphernkandidat,"[nan, 'auf ihrem Boden steht', nan, nan, nan]","[nan, 'Werke', nan, nan, nan]","['B', 'A', 'P', 'K', 'GoldStandard']"," Nicht nur ist sie [die Welt- und Geschichtsanschauung des Augustinus] durch die Schriften des allverehrten Kirchenvaters selbst, besonders seine »22 Bücher de civitate Dei«, unmittelbar ehrten Kirchenvaters selbst, besonders seine »22 Bücher de civitate Dei«, unmittelbar von mächtigem Einfluß gewesen, sondern sie hat auch durch ihre Aufnahme und Verarbeitung seitens vielgelesener Autoren immer neue Quellen der Verbreitung gewonnen, vor allem durch die Werke Papst Gregor des Großen, der ganz auf ihrem Boden steht, und dessen »Moralia« namentlich wichtigste Stücke derselben zum Gemeingut der Gebildeten jener Zeiten gemacht haben."
232,"Nicht nur Fragmente trennen sich, um aus sich herauszukommen, nein, auch die Daheimgebliebenen fließen wie Gallerte auseinander. Maße.",0,5,0,Metaphernkandidat,"[nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan]","['B', 'A', 'P', 'K', 'GoldStandard']"," Nicht nur, daß Bruchstücke sich abtrennen, um selbständig auf die Wanderschaft zu ziehen; nein, auch diejenigen, welche in der Heimat bleiben, fließen auseinander wie eine Gallertmasse. masse."
233,"Nietzsche nährt einen brennenden Hass auf den Staat, d.h. H. der Träger des gesetzlichen Zwanges, in dem er den Beschützer und Züchter aller Mittelmaße und Vernichter und Feind aller großen, genialen Individuen sieht. viduen so.",2,2,0,,"['brennenden', 'brennenden', nan, nan]","['Haß', 'Haß', nan, nan]","['B', 'A', 'P', 'K']"," Nietzsche hegt einen brennenden Haß gegen den Staat, d. h. den Träger der rechtlichen Zwangsgewalt, in dem er den Beschützer und Züchter aller mittelmäßigen und den Vernichter und Feind aller großen, genialen Individuen erblickt. viduen erblickt."
234,"Noch heute ist dieser erstickende Engel mit ungezügeltem Entsetzen z. B. bei manchen Negern, da sie zweifellos auch unsere Vorfahren in der Antike und bekanntlich im Mittelalter periodisch betraf und auch heute noch in wirtschaftlich höher entwickelten Ländern wie Indien und China nicht selten wiederkehrt . .",1,3,0,Metaphernkandidat,"['Würgengel', nan, nan, nan]","['[Nahrungsmangel]', nan, nan, nan]","['B', 'K', 'A', 'GoldStandard']"," Noch heute stellt sich dieser Würgengel mit ungezügelter Schrecklichkeit z. B. bei manchen Negervölkern zeitweise ein, wie er zweifellos auch unsere Vorfahren in der Urzeit völkern zeitweise ein, wie er zweifellos auch unsere Vorfahren in der Urzeit und bekanntlich noch im Mittelalter periodisch heimgesucht hat und selbst in Ländern mit höherer wirtschaftlicher Entwicklung, wie Indien und China, noch heute nicht selten einkehrt."
235,"Nun berichtet der Einwand, dass auf diese Weise unsere Daseinsbedingungen immer komplizierter und künstlicher werden und dass die Gefahr besteht, dass die Missachtung der in der Natur herrschenden Gesetze der natürlichen Auslese und natürlichen Anpassung eines Tages nicht mehr neutralisiert wird mit künstlichen Mitteln und das gesamte künstliche Gebäude stürzt ein.",1,4,0,Metaphernkandidat,"['das ganze künstliche Gebäude in sich zusammenstürzt', nan, nan, nan, nan]","['unserer Existenz', nan, nan, nan, nan]","['B', 'A', 'P', 'K', 'GoldStandard']"," Nun liegt der Einwand nahe, daß die Bedingungen unserer Existenz auf diese Weise immer komplizierter und künstlicher werden und die Gefahr nahe bringen, daß die Nichtachtung der in der Natur herrschenden Gesetze der natürlichen Auslese und der natürlichen Anpassung sich eines Tages nicht mehr durch künstliche Mittel neutralisieren läßt und das ganze künstliche Gebäude in sich zusammenstürzt. liche Gebäude in sich zusammenstürzt."
236,"Nur so wird den Menschen selbst ein Motiv ins Herz gepflanzt, das stark wirkt und den Einzelnen in Zauberform hält und ihm den Verzicht leicht macht, wo er durch kleinliche Zwangsmaßnahmen nie zu erreichen wäre.",4,1,0,Metapher,"['gepflanzt', 'gepflanzt', 'Motiv,Herz', nan, 'gepflanzt']","['Herz des Volkes', 'ins Herz des Volkes', 'ins Herz des Volkes wird (..) gepflanzt', nan, 'Herz des Volkes']","['B', 'A', 'P', 'K', 'GoldStandard']"," Nur auf diese Weise wird ins Herz des Volkes selbst ein Motiv gepflanzt, das gewaltig wirkend den einzelnen im Banne hält und ihm die Entsagung dort leicht macht, wo sie durch kleinliche Zwangsmaßregeln überhaupt nie zu erreichen sein würde."
237,Nur durch die Vereinigung gesellschaftlicher Ideen und Reformen mit der gesellschaftlichen Bedeutung einer Gesellschaft können tragfähige gesellschaftliche Umgestaltungen erfolgen.,3,1,0,Metapher,"['Vermählung', nan, 'Vermählung', nan]","['dem sozialen Sinn; [der sozialen Ideen und Reformen]', nan, '[der sozialen Ideen und Reformen],mit dem sozialen Sinn einer Gesellschaft', nan]","['B', 'K', 'A', 'GoldStandard']", Nur aus ihrer [der sozialen Ideen und Reformen] Vermählung mit dem sozialen Sinn einer Gesellschaft können lebensfähige soziale mählung mit dem sozialen Sinn einer Gesellschaft können lebensfähige soziale Neugestaltungen entstehen.
238,"Nur soweit ein Bedürfnis zwingend der Befriedigung bedarf, gibt es organisierte menschliche Tätigkeit, und nur in diesem Bereich gibt es Fortschritt, geschichtliche Entwicklung.",1,3,0,,"[nan, 'gebieterisch', nan, nan]","[nan, 'Befriedigung', nan, nan]","['B', 'A', 'P', 'K']"," Nur soweit ein Bedürfnis gebieterisch Befriedigung verlangt, existiert eine organisierte menschliche Tätigkeit und nur auf diesem Gebiete existiert ein Fortschritt, eine geschichtliche Entwickelung."
239,"Nur wenige der vorgestellten Variationsrichtungen werden auf dem Weg liegen, den die Evolution der Art geht. Die anderen werden durch Personalauswahl gestoppt.",0,4,0,Metaphernkandidat,"[nan, nan, nan, nan]","[nan, nan, nan, nan]","['B', 'K', 'A', 'GoldStandard']"," Nur wenige der dargebotenen Variationsrichtungen werden auf der Bahn liegen, welche die Artentwicklung einschlägt. Den andern wird durch Personalselektion Einhalt getan."
240,"Ob das so richtig ist, wissen wir noch nicht, aber wir werden ihm zumindest insofern unbeschadet folgen können, als wir ausgehend von unseren Grundsätzen, insbesondere dem Anpassungsprinzip, zunächst das Recht und erst dann das Wesen und die Natur prüfen Entwicklung des Staates.",0,5,0,Metaphernkandidat,"[nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan]","['B', 'A', 'P', 'K', 'GoldStandard']"," Ob er richtig ist, wissen wir noch nicht; aber wenigstens soweit werden wir ihm ohne Schaden folgen können, daß wir, an der Hand unserer Prinzipien, insbesondere des Anpassungsprinzips, zunächst Wesen und Werden des Rechts und dann erst das Wesen und Werden des Staates untersuchen."
241,"Die Zukunft wird zeigen, ob es Frankreich und Italien gelingen wird, die Fesseln der römischen Kirche zu sprengen und dann den Vorsprung, den die protestantischen Staaten bereits vor ihnen gewonnen haben, wieder einzuholen.",2,3,0,Metaphernkandidat,"[nan, 'Fesseln', 'der römischen Kirche', nan, nan]","[nan, 'der römischen Kirche ,zu sprengen', 'Fesseln sprengen', nan, nan]","['B', 'A', 'P', 'K', 'GoldStandard']"," Ob es Frankreich und Italien gelingen wird die Fesseln der römischen Kirche zu sprengen reich und Italien gelingen wird die Fesseln der römischen Kirche zu sprengen und alsdann den Vorsprung, den die protestantischen Staaten auch vor ihnen bereits gewonnen haben, noch einzuholen, muß die Zukunft lehren."
242,"Ob die individuelle sexuelle Liebe auch hier nicht vorhanden ist, sie ist der Kompass, der die Beziehung zueinander regelt, dh. H. geeignete Personen zusammenzubringen, um normal gebildete Kinder hervorzubringen und Unvereinbare voneinander fernzuhalten?",3,2,0,Metaphernkandidat,"['der Kompaß', 'Kompaß', nan, 'der Kompaß ... zusammenführt ... fernhält', nan]","['die individuelle Geschlechtsliebe', 'individuelle Geschlechtsliebe', nan, 'welcher die zu einander, d. h. zur Erzeugung normal gebildeter Kinder passenden Personen', nan]","['B', 'A', 'P', 'K', 'GoldStandard']"," Ob nicht auch hier die individuelle Geschlechtsliebe der Kompaß ist, welcher die zu einander, d. h. zur Erzeugung normal gebildeter Kinder passenden Personen zusammenführt und die nicht zusammenpassenden von einander fernhält? passenden von einander fernhält?"
243,"Zwar muss sich die Steuerung unseres Schiffes zweifelsohne zunächst von Wissen leiten lassen, aber wenn wir an einen Hafen glauben, der endlich erreicht werden kann, ist es notwendig, von Zeit zu Zeit den Kompass zu konsultieren und zu sehen, ob wir dabei Felsen und Untiefen meiden bewegen sich auch in Richtung Hafen.",0,4,0,Metaphernkandidat,"[nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan]","['B', 'A', 'P', 'K', 'GoldStandard']"," Obgleich das Steuern unseres Schiffes zweifellos durch die Kenntnis der Felsen und Untiefen zunächst geleitet werden muß, so ist es doch, wenn wir an einen endlich zu erreichenden Hafen glauben, notwendig, von Zeit zu Zeit den Kompaß zu Rate zu ziehen und zu sehen, ob wir, während wir Felsen und Untiefen vermeiden, uns auch nach dem Hafen hin bewegen.«"
244,"Obwohl jede ID alle Dispositionen enthält, die zur Entwicklung eines Individuums gehören, wird die Prägung eines neuen Individuums nicht einer einzigen von ihnen anvertraut, sondern wird durch die kombinierten und manchmal gegenläufigen Wirkungen mehrerer IDs individueller Vielfalt bestimmt. Hier herrscht nicht das monarchische Prinzip, sondern das Ergebnis konkurrierender Kräfte.",0,4,0,Metaphernkandidat,"[nan, nan, nan, nan]","[nan, nan, nan, nan]","['B', 'K', 'A', 'GoldStandard']"," Obgleich jedes Id sämtliche zur Entwicklung eines Individuums gehörende Anlagen enthält, so ist doch die Prägung eines neuen Individuums hörende Anlagen enthält, so ist doch die Prägung eines neuen Individuums nicht einem einzelnen von ihnen anvertraut, sondern wird durch das Zusammen- und teilweise auch Entgegenwirken mehrerer Ide von individueller sammen- und teilweise auch Entgegenwirken mehrerer Ide von individueller Verschiedenheit bestimmt. Nicht das monarchische Prinzip herrscht hier, sondern es regiert die Resultante aus konkurrierenden Kräften."
245,"Der obige Einwand ist im Grunde derselbe, mit dem ein Landwirt früher argumentiert hätte, wo wenig über Agrarchemie bekannt war und niemand tiefer in die Geschichte der Landwirtschaft eingetaucht war, dass der Boden notwendigerweise bestimmte chemische Komponenten enthielt, die er nicht hatte. die auf der Erde im Überfluss vorhanden sind und die für den Getreideanbau unentbehrlich sind, müssen immer mehr verarmen, wenn sie ihm ständig ersatzlos entzogen werden.",0,4,0,Metaphernkandidat,"[nan, nan, nan, nan]","[nan, nan, nan, nan]","['B', 'K', 'A', 'GoldStandard']"," Obiger Einwand ist im Grunde derselbe, mit dem ein Landwirt früher, als man von Agrikulturchemie noch wenig wußte und noch niemand tiefer in die Geschichte des Landbaues eingedrungen war, die Behauptung abgefertigt hätte, daß der Boden notwendig an gewissen chemischen Bestand- gefertigt hätte, daß der Boden notwendig an gewissen chemischen Bestandteilen, die er nicht im Überfluß besitzt, und die zum Getreideanbau unentbehrlich teilen, die er nicht im Überfluß besitzt, und die zum Getreideanbau unentbehrlich sind, mehr und mehr verarmen müsse, wenn man sie ihm fortwährend entziehe, ohne sie zu ersetzen. ziehe, ohne sie zu ersetzen."
246,"Oft genug waren diejenigen, die sich in ihrer Jugend gegen die Macht der Tradition auflehnten und sich nicht genug über den Anstoß an den Schatten der Vergangenheit beklagen konnten, mit einer reiferen Lebensanschauung froh, dass die Realität ihrem Angriff widerstand und ihn in die ihre aufnahm . Spuren gezwungen.",5,0,0,Metapher,"['Vergewaltigung', 'knirschend aufbäumte, Vergewaltigung, Ansturme', 'Durch Schatten der Vergangenheit,seinem Ansturme Stand hielt,ihre [der Wirklichkeit] Gleise', 'Schatten', 'Vergewaltigung']","['durch die Schatten der Vergangenheit', 'in der Jugend, Macht des Hergebrachten, Schatten der Vergangenheit, die Wirklichkeit', 'Vergewaltigung,Wirklichkeit,zwingen', 'der Vergangenheit', 'durch die Schatten der Vergangenheit']","['B', 'A', 'P', 'K', 'GoldStandard']"," Oft genug ist derjenige, der sich in der Jugend einst knirschend gegen die Macht des Hergebrachten aufbäumte, gar nicht genug über diese Vergewaltigung durch die Schatten der Vergangenheit klagen konnte, mit gereifterer Lebensanschauung froh gewesen, daß die Wirklichkeit seinem Ansturme Stand hielt anschauung froh gewesen, daß die Wirklichkeit seinem Ansturme Stand hielt und ihn in ihre Geleise zwang."
247,"Ohne solche Regeln würde die Gesellschaft immer wieder in Atome zersplittert oder einzelne, auch lokal zusammengehaltene, jeweils von sich isoliert und ohne Verbindung zu den anderen – ein Zustand, der ein räumliches, aber kein soziales Zusammenleben der Menschen voraussetzt wäre.",2,3,0,Metaphernkandidat,"['in Atome zersplittern', 'in Atome zersplittern', nan, nan, nan]","['die Gesellschaft', 'Gesellschaft', nan, nan, nan]","['B', 'A', 'P', 'K', 'GoldStandard']"," Ohne solche Regeln würde die Gesellschaft immer wieder in Atome zersplittern oder die Einzelnen wurden, selbst wenn sie örtlich zusammenblieben, doch jeder für sich isoliert sein und mit den anderen in keinerlei Beziehungen stehen - ein Zustand, der eben zwar ein räumliches, aber kein gesellschaftliches Zusammenleben von Menschen sein würde."
248,"Sagt man dagegen, die Tropfspitze sei nützlich oder wertvoll für die Pflanzen, und lehnt das Wort zweckdienlich überall dort ab, wo die gegenwärtige oder vergangene Existenz eines Zwecks nicht bewiesen ist, dann kommt der neovitalistische Schrecken bald zu einem Ende Ende.",0,5,0,Metaphernkandidat,"[nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan]","['B', 'A', 'P', 'K', 'GoldStandard']"," Sagt man dagegen: die Träufelspitze ist für die Pflanzen nützlich oder wertvoll und weist man das Wort »zweckmäßig« überall da zurück, wo das gegenwärtige oder frühere Vorhandensein eines Zweckes nicht nachgewiesen ist, so wird dem neovitalistischen Spuk bald ein Ende gemacht sein. stischen Spuk bald ein Ende gemacht sein."
249,"Bereits in der ersten Schrift dieser Art, der veröffentlichten Publikation De optimo reipublicae statu deque nova insula Utopia von Thomas More, wird gefordert, dass die Nährstoffe vor der Eheschließung einer Untersuchung unterzogen werden, die sich auf ihre physikalische Struktur und ihre Schönheit erstreckt und weiter geht. vorgeschrieben, dass Braut und Bräutigam vor der Trauung nackt in Gegenwart anständiger alter Matronen konfrontiert werden sollten, damit sie ihren Körperbau und etwaige verborgene körperliche Mängel erst nach der Eheschließung entdecken und damit die Saat für Unstimmigkeiten in der Ehe säen.",2,2,0,,"[nan, nan, 'Keim der Zwietracht', 'der Keim der Zwietracht']","[nan, nan, 'in die Ehe gelegt wird', 'in die Ehe ']","['B', 'A', 'P', 'K']"," Schon in der ersten Schrift dieser Art, der 1516 erschienenen Schrift »De optimo reipublicae statu deque nova insula Utopia« des Thomas Morus wird verlangt, daß vor der Vermählung die Nupturienten sich einer Prüfung unterziehen, welche sich auf ihren körperlichen Bau und ihre Schönheit erstreckt, und ferner ist vorgeschrieben, daß lichen Bau und ihre Schönheit erstreckt, und ferner ist vorgeschrieben, daß vor der Hochzeit Braut und Bräutigam einander in Gegenwart ehrbarer alter Matronen unbekleidet gegenüber gestellt werden, damit sie ihren Körperbau und etwaige verborgene körperliche Mängel nicht erst in der Ehe bemerken und in die Ehe dadurch der Keim der Zwietracht gelegt wird."
250,"Schwache Menschen sollten nicht einmal in die Gesellschaft eintreten. Nicht ihre Verbesserung, sondern die Verhinderung ihrer Existenz sollte der Kriegsschrei sein.",1,3,0,Metaphernkandidat,"[nan, nan, 'Kriegsruf', nan]","[nan, nan, 'Verhütung', nan]","['B', 'K', 'A', 'GoldStandard']"," Schwache sollte garnicht erst in die Gesellschaft kommen. Nicht ihre Besserung, sondern die Verhütung ihrer Existenz sollte der Kriegsruf sein."""
251,"Obwohl wir davon ausgehen, dass dies der Fall ist, bringt die Gesetzgebung auch Nachteile mit sich, die mit der von uns empfohlenen Route vermieden werden.",1,3,0,,"['im Gefolge', nan, nan, nan]","['Nachteile', nan, nan, nan]","['B', 'A', 'P', 'K']"," Selbst wenn wir einmal annehmen, dies sei der Fall, so hat dafür die gesetzliche Regelung auch Nachteile im Gefolge, welche bei dem von uns empfohlenen Wege vermieden werden."
